,date,close,volume,trend,fg_index,cluster,log_return,hl_spread,momentum_3,vol_change
540,2019-08-01,10374.99,41727.637028,5,57.0,4,0.02879226163482,604.4000000000015,867.3500000000004,2212.2824679999976
541,2019-08-02,10523.75,42990.444221,5,61.0,6,0.0142365054088609,388.6499999999997,949.5400000000008,1262.8071930000006
542,2019-08-03,10816.86,33802.318824,5,61.0,6,0.0274714203042928,406.84000000000015,736.3299999999999,-9188.125396999996
543,2019-08-04,10929.23,39924.745141,4,62.0,6,0.0103348234254081,488.0,554.2399999999998,6122.426316999998
544,2019-08-05,11828.8,65153.673713,8,64.0,6,0.0790963844212607,1009.7200000000012,1305.0499999999993,25228.928572
545,2019-08-06,11481.69,76705.389875,8,66.0,6,-0.0297836432204272,1104.0,664.8299999999999,11551.716161999995
546,2019-08-07,11975.03,69173.390353,6,45.0,4,0.0420700559127764,758.3299999999999,1045.800000000001,-7531.999521999998
547,2019-08-08,11999.77,51207.257174,6,61.0,6,0.0020638344246031,539.0,170.97000000000116,-17966.133178999997
548,2019-08-09,11879.99,39427.152588,5,60.0,6,-0.0100320107543479,345.6800000000003,398.2999999999993,-11780.104586
549,2019-08-10,11309.31,42633.087048,5,59.0,4,-0.0492291918738946,715.0,-665.7200000000012,3205.934460000004
550,2019-08-11,11549.97,26772.90691,4,45.0,4,0.0210565592524236,487.8899999999994,-449.8000000000011,-15860.180138
551,2019-08-12,11396.08,17568.227075,5,48.0,4,-0.01341340294379,342.5699999999997,-483.9099999999999,-9204.679835000004
552,2019-08-13,10892.71,33234.72968,5,45.0,4,-0.0451756784737919,667.7099999999991,-416.6000000000004,15666.502604999998
553,2019-08-14,10050.37,54451.847499,6,11.0,4,-0.0804843083964563,969.3799999999992,-1499.5999999999983,21217.117819000006
554,2019-08-15,10293.93,38174.45112,7,13.0,4,0.0239449513819334,549.0,-1102.1499999999996,-16277.396379000003
555,2019-08-16,10331.54,51758.142918,5,31.0,4,0.0036469512389489,786.0300000000007,-561.1699999999983,13583.691798
556,2019-08-17,10216.02,29000.581201,4,20.0,4,-0.0112442759269632,465.1399999999994,165.64999999999964,-22757.561717
557,2019-08-18,10306.78,24085.395172,4,14.0,4,0.0088448546679588,420.0,12.850000000000364,-4915.186029
558,2019-08-19,10915.54,37243.319217,4,30.0,4,0.0573855308704929,671.3999999999996,584.0,13157.924044999996
559,2019-08-20,10760.51,32298.921679,4,39.0,4,-0.014304510600248,389.9599999999991,544.4899999999998,-4944.397537999997
560,2019-08-21,10142.57,47355.719282,5,11.0,4,-0.0591415336538007,946.1299999999992,-164.21000000000095,15056.797603
561,2019-08-22,10099.88,34059.642738,4,5.0,4,-0.0042178751376025,480.0,-815.6600000000017,-13296.076543999996
562,2019-08-23,10389.55,27550.336173,4,33.0,4,0.0282769507088377,425.2099999999991,-370.96000000000095,-6509.306565000003
563,2019-08-24,10134.35,27692.456844,4,39.0,4,-0.0248698496385282,529.4200000000001,-8.219999999999345,142.12067100000058
564,2019-08-25,10142.69,26271.657398,4,33.0,4,0.000822605318162,426.0300000000007,42.81000000000131,-1420.799446000001
565,2019-08-26,10372.25,41687.511599,4,41.0,4,0.0223807217641391,466.0699999999997,-17.299999999999272,15415.854200999998
566,2019-08-27,10185.05,28402.775383,4,30.0,4,-0.0182130118942377,340.0,50.69999999999891,-13284.736215999998
567,2019-08-28,9721.0,42110.555375,5,32.0,4,-0.046632465007954,697.9899999999998,-421.6900000000005,13707.779992000003
568,2019-08-29,9498.44,35532.69491,5,20.0,4,-0.0231609192427771,404.0,-873.8099999999995,-6577.860465000005
569,2019-08-30,9584.54,26834.318104,60,24.0,5,0.0090238090961913,345.59000000000015,-600.5099999999984,-8698.376805999997
570,2019-08-31,9587.47,17130.290074,100,20.0,5,0.0003056539218172,263.7600000000002,-133.53000000000063,-9704.02803
571,2019-09-01,9724.98,19545.404843,93,24.0,5,0.0142407953329618,310.0,226.53999999999905,2415.114769
572,2019-09-02,10340.0,44740.248093,71,28.0,5,0.0613220361331577,737.5,755.4599999999991,25194.84325
573,2019-09-03,10615.28,47998.376781,61,41.0,0,0.0262746034943595,501.0,1027.8100000000013,3258.128687999997
574,2019-09-04,10567.02,43943.889026,70,43.0,0,-0.0045566424327666,429.1100000000006,842.0400000000009,-4054.487755000002
575,2019-09-05,10564.49,33970.960639,78,41.0,0,-0.0002394528372169,450.0,224.48999999999975,-9972.928387
576,2019-09-06,10298.73,58799.640959,66,43.0,0,-0.0254777906421323,755.8700000000008,-316.5500000000011,24828.68032
577,2019-09-07,10455.88,27637.877392,46,39.0,0,0.0151439129294203,269.4300000000003,-111.14000000000124,-31161.763567
578,2019-09-08,10381.18,23984.672018,45,43.0,0,-0.0071699481611609,384.5,-183.3099999999995,-3653.205373999997
579,2019-09-09,10303.12,39835.727608,42,41.0,0,-0.0075477894426022,411.5,4.390000000001237,15851.05559
580,2019-09-10,10098.15,28915.412225,40,41.0,0,-0.0200945232351667,431.9899999999998,-357.7299999999996,-10920.315383
581,2019-09-11,10158.33,31953.824562,42,38.0,0,0.0059418198083367,413.0,-222.8500000000004,3038.4123370000016
582,2019-09-12,10415.01,34511.162755,42,39.0,0,0.0249539763047452,408.8099999999995,111.88999999999942,2557.338192999996
583,2019-09-13,10342.06,30280.339776,39,38.0,0,-0.0070289593231316,286.0,243.90999999999983,-4230.822978999997
584,2019-09-14,10335.02,23621.533519,45,39.0,0,-0.0006809472393616,197.65999999999983,176.6900000000005,-6658.806257
585,2019-09-15,10302.01,18047.654013,45,38.0,0,-0.0031991064753794,107.85000000000036,-113.0,-5573.879506000001
586,2019-09-16,10251.31,28971.401657,39,38.0,0,-0.0049335195321079,277.0,-90.75,10923.747644
587,2019-09-17,10187.82,22914.324563,41,41.0,0,-0.0062126131795089,146.98999999999978,-147.20000000000073,-6057.077094
588,2019-09-18,10156.99,24250.249303,37,38.0,0,-0.0030307507024099,158.02000000000044,-145.02000000000044,1335.9247400000022
589,2019-09-19,10244.29,44826.282579,37,31.0,0,0.0085583387765777,672.0,-7.019999999998618,20576.033276
590,2019-09-20,10168.59,25088.491069,31,41.0,0,-0.0074169198099936,219.61000000000055,-19.229999999999563,-19737.79151
591,2019-09-21,9986.39,20544.175196,35,37.0,0,-0.0180803913884328,276.7000000000007,-170.60000000000036,-4544.315873
592,2019-09-22,10028.87,22049.275256,31,37.0,0,0.004244767620694,235.03000000000063,-215.42000000000007,1505.100060000001
593,2019-09-23,9702.25,31937.232356,29,41.0,0,-0.0331101162390953,434.21999999999935,-466.34000000000015,9887.9571
594,2019-09-24,8493.14,94007.345203,24,39.0,4,-0.1330990385485107,1994.99,-1493.25,62070.112847
595,2019-09-25,8430.05,60783.892258,21,15.0,4,-0.007456075631162,514.3600000000006,-1598.8200000000015,-33223.452945000005
596,2019-09-26,8063.73,67930.853749,18,12.0,4,-0.0444264745686603,715.9899999999998,-1638.5200000000004,7146.961491000002
597,2019-09-27,8177.91,43882.924625,7,24.0,4,0.0140603881205475,412.8500000000004,-315.2299999999996,-24047.929124
598,2019-09-28,8198.81,34473.605165,4,32.0,4,0.002552405041615,313.90999999999985,-231.23999999999975,-9409.31946
599,2019-09-29,8043.82,31544.211388,4,33.0,4,-0.0190849270546422,339.1299999999992,-19.90999999999985,-2929.393777000001
600,2019-09-30,8289.34,55865.48726,4,27.0,4,0.0300662572519427,627.2600000000002,111.43000000000028,24321.275872
601,2019-10-01,8292.44,43479.58742,4,38.0,4,0.0003739043740921,326.9499999999998,93.63000000000102,-12385.899839999998
602,2019-10-02,8359.94,26243.386644,4,39.0,4,0.0081069936781913,222.6899999999996,316.1200000000008,-17236.200776000005
603,2019-10-03,8223.96,30488.284058,4,37.0,4,-0.0163994051496112,333.0,-65.38000000000102,4244.897414000003
604,2019-10-04,8137.13,26476.330404,4,30.0,4,-0.0106143068967722,227.40999999999983,-155.3100000000004,-4011.953654000001
605,2019-10-05,8126.19,21907.615564,4,31.0,4,-0.0013453589611603,170.4300000000003,-233.7500000000009,-4568.714840000001
606,2019-10-06,7854.25,34676.104049,3,32.0,4,-0.0340373924664097,368.8699999999999,-369.7099999999991,12768.488485000002
607,2019-10-07,8190.09,52202.072297,4,27.0,4,0.0418701002521794,537.9200000000001,52.96000000000004,17525.968247999997
608,2019-10-08,8168.39,35452.657423,4,39.0,4,-0.002653059786528,236.25,42.20000000000073,-16749.414874000002
609,2019-10-09,8560.74,55038.704378,4,37.0,4,0.0469148079862565,555.0,706.4899999999998,19586.046955000005
610,2019-10-10,8558.03,39137.946167,4,41.0,4,-0.0003166115348985,229.4799999999996,367.9400000000005,-15900.758211
611,2019-10-11,8258.5,50405.284418,4,39.0,4,-0.0356270505014104,567.130000000001,90.10999999999969,11267.338251
612,2019-10-12,8300.09,21339.334098,3,38.0,4,0.0050233851382493,150.0,-260.64999999999964,-29065.950320000004
613,2019-10-13,8275.01,27840.739953,3,38.0,4,-0.0030262283956463,291.3700000000008,-283.02000000000044,6501.405855000001
614,2019-10-14,8348.2,29810.663253,3,37.0,4,0.0088058170405709,185.8500000000004,89.70000000000073,1969.9232999999983
615,2019-10-15,8159.29,32773.062476,3,39.0,4,-0.0228887913756603,313.0,-140.80000000000018,2962.3992230000003
616,2019-10-16,7991.74,34733.593966,4,40.0,4,-0.0207486471019959,264.15999999999985,-283.27000000000044,1960.5314900000008
617,2019-10-17,8070.58,29656.949158,3,40.0,4,0.0098168425423593,195.89000000000036,-277.6200000000008,-5076.644808000001
618,2019-10-18,7947.01,31353.181416,3,40.0,4,-0.015429593533155,298.9899999999998,-212.27999999999972,1696.232258
619,2019-10-19,7948.01,26627.889388,3,41.0,4,0.0001258255732071,231.1800000000003,-43.72999999999956,-4725.292028
620,2019-10-20,8223.35,34286.452654,4,37.0,4,0.0340560857573063,427.0,152.77000000000044,7658.563266000001
621,2019-10-21,8197.27,30448.679539,3,37.0,4,-0.0031764966157445,190.97000000000023,250.26000000000025,-3837.773115
622,2019-10-22,8020.0,34651.828663,3,39.0,4,-0.0218627501300755,297.9899999999998,71.98999999999978,4203.149124
623,2019-10-23,7466.62,63897.457098,5,33.0,4,-0.07149600170507,747.5900000000001,-756.7300000000005,29245.628435
624,2019-10-24,7412.41,32714.383265,4,20.0,4,-0.0072867975758336,165.6900000000005,-784.8600000000006,-31183.073833
625,2019-10-25,8655.02,90748.218174,5,24.0,4,0.1549838768309872,1438.0,635.0200000000004,58033.834909
626,2019-10-26,9230.0,162588.585413,8,53.0,4,0.0643195490862539,1899.6200000000008,1763.38,71840.367239
627,2019-10-27,9529.93,93833.541604,4,50.0,4,0.0319783238987703,720.6399999999994,2117.5200000000004,-68755.043809
628,2019-10-28,9205.14,80174.217323,5,52.0,4,-0.0346753487186723,742.1000000000004,550.119999999999,-13659.324280999994
629,2019-10-29,9407.62,64158.462446,4,54.0,4,0.021757975489205,478.0,177.6200000000008,-16015.754877000008
630,2019-10-30,9154.72,55241.786434,4,53.0,4,-0.0272504059054217,408.8299999999999,-375.21000000000095,-8916.676011999996
631,2019-10-31,9140.85,54376.024902,4,50.0,4,-0.0015162143247956,492.0,-64.28999999999905,-865.7615320000041
632,2019-11-01,9231.61,43594.814115,3,49.0,4,0.0098800855521612,249.0,-176.01000000000022,-10781.210786999996
633,2019-11-02,9289.52,28923.060828,3,51.0,4,0.0062534185241681,187.53000000000063,134.8000000000011,-14671.753287
634,2019-11-03,9194.71,27894.378279,3,56.0,4,-0.0102585643510785,296.4300000000003,53.85999999999876,-1028.682549000001
635,2019-11-04,9393.35,45894.456277,4,49.0,4,0.0213736734297728,397.84000000000015,161.73999999999978,18000.077997999997
636,2019-11-05,9308.66,45935.873665,4,54.0,4,-0.0090568424357051,279.1900000000005,19.139999999999414,41.41738800000167
637,2019-11-06,9339.05,37336.170372,3,53.0,4,0.0032593843323633,190.89999999999964,144.34000000000017,-8599.703292999999
638,2019-11-07,9216.2,39117.470853,3,54.0,4,-0.0132417288985757,274.0,-177.14999999999964,1781.3004809999984
639,2019-11-08,8773.73,62107.289243,4,42.0,4,-0.0492007755740548,565.0,-534.9300000000003,22989.81839
640,2019-11-09,8809.41,29469.481405,3,38.0,4,0.004058438819635,155.1200000000008,-529.6399999999994,-32637.807838
641,2019-11-10,9039.47,34422.029797,3,39.0,4,0.0257800760142609,397.1900000000005,-176.73000000000138,4952.548392000004
642,2019-11-11,8733.27,44888.053545,3,40.0,4,-0.0344606742025445,453.6399999999994,-40.45999999999913,10466.023748
643,2019-11-12,8821.94,40366.629471,3,39.0,4,0.0101019303164996,320.39999999999964,12.530000000000657,-4521.424074000002
644,2019-11-13,8777.12,26810.116918,3,38.0,4,-0.0050934648667029,142.98999999999978,-262.34999999999854,-13556.512553
645,2019-11-14,8646.68,33468.468961,3,41.0,4,-0.0149729033750005,217.39999999999964,-86.59000000000015,6658.352042999999
646,2019-11-15,8471.73,46087.417751,3,38.0,4,-0.0204406941361748,390.0,-350.21000000000095,12618.948790000002
647,2019-11-16,8491.02,20902.299752,3,41.0,4,0.0022743963467484,143.0,-286.1000000000004,-25185.117999
648,2019-11-17,8502.4,27009.037082,3,38.0,4,0.0013393421337381,284.3199999999997,-144.28000000000063,6106.73733
649,2019-11-18,8187.17,43017.69094,3,38.0,4,-0.0377801817777805,443.5200000000005,-284.5599999999995,16008.653858
650,2019-11-19,8133.64,43556.061025,4,32.0,4,-0.0065597469673099,215.6299999999992,-357.3800000000001,538.3700850000023
651,2019-11-20,8098.01,32466.23098,3,32.0,4,-0.0043901953562516,225.89000000000124,-404.3899999999994,-11089.830045000002
652,2019-11-21,7627.74,58418.780261,4,30.0,4,-0.0598267502749311,634.7299999999996,-559.4300000000003,25952.549281
653,2019-11-22,7268.23,126603.140259,5,20.0,4,-0.0482788066042494,960.0,-865.4100000000008,68184.359998
654,2019-11-23,7311.57,50449.894755,4,23.0,4,0.0059452293799641,264.46999999999935,-786.4400000000005,-76153.245504
655,2019-11-24,6903.28,67890.206483,4,21.0,4,-0.0574613640096184,469.3900000000003,-724.46,17440.311728
656,2019-11-25,7109.57,119645.735197,5,17.0,4,0.0294451028133704,862.6899999999996,-158.65999999999983,51755.528714
657,2019-11-26,7156.14,65722.39769,4,21.0,4,0.0065289656707852,322.52000000000044,-155.42999999999938,-53923.337507
658,2019-11-27,7508.52,92452.87349,4,20.0,4,0.0480676463251805,815.0,605.2400000000007,26730.4758
659,2019-11-28,7419.49,56933.981109,4,32.0,4,-0.0119280541190979,283.0,309.9200000000001,-35518.892381
660,2019-11-29,7739.68,60745.300873,3,31.0,4,0.0422500214142931,487.6999999999998,583.54,3811.319764
661,2019-11-30,7541.89,46989.433619,3,38.0,4,-0.0258875293386273,369.0,33.36999999999989,-13755.867253999995
662,2019-12-01,7390.89,60769.342313,3,25.0,4,-0.0202246530128566,331.8500000000004,-28.59999999999945,13779.908693999998
663,2019-12-02,7294.28,46330.25604,3,28.0,4,-0.0131576813605983,269.46000000000004,-445.40000000000055,-14439.086273
664,2019-12-03,7292.71,33149.477487,3,28.0,4,-0.0002152603115601,158.64999999999964,-249.1800000000003,-13180.778553000004
665,2019-12-04,7194.32,83153.701586,3,24.0,4,-0.0135833932575392,683.0,-196.57000000000065,50004.224099
666,2019-12-05,7389.0,59306.678855,3,21.0,4,0.02670058200998,335.0,94.72000000000024,-23847.022731
667,2019-12-06,7527.47,48189.087944,3,29.0,4,0.0185665881723849,285.02999999999975,234.76000000000025,-11117.590911
668,2019-12-07,7488.21,31498.684173,3,32.0,4,-0.0052292123250598,149.46000000000004,293.8900000000003,-16690.403770999998
669,2019-12-08,7510.11,29856.897631,3,28.0,4,0.0029203291520898,189.14000000000036,121.10999999999969,-1641.7865420000016
670,2019-12-09,7338.64,46621.887493,3,32.0,4,-0.0230965734506342,377.0,-188.82999999999996,16764.989862000002
671,2019-12-10,7224.13,49723.76214,3,26.0,4,-0.0157267278322041,250.5,-264.0799999999999,3101.874646999997
672,2019-12-11,7210.0,30093.091944,3,20.0,4,-0.0019578602262294,149.84000000000017,-300.1099999999997,-19630.670196
673,2019-12-12,7198.08,42288.600932,3,23.0,4,-0.0016546275033925,214.69999999999985,-140.5600000000004,12195.508988
674,2019-12-13,7258.48,27609.873795,3,22.0,4,0.0083561167318524,118.28999999999996,34.349999999999454,-14678.727137000002
675,2019-12-14,7064.05,29561.985967,3,27.0,4,-0.0271518991060132,259.77000000000044,-145.94999999999982,1952.112172000001
676,2019-12-15,7118.59,26395.778137,3,21.0,4,0.0076911306854509,191.94999999999985,-79.48999999999978,-3166.2078299999994
677,2019-12-16,6891.72,43863.993059,3,24.0,4,-0.0323889810780605,314.0,-366.7599999999993,17468.214922
678,2019-12-17,6623.82,53865.069929,4,23.0,4,-0.0396484482259972,382.21,-440.2300000000005,10001.076869999995
