,volatility30
567,0.03170106515641278
568,0.03106669973344866
569,0.03092449591775151
570,0.030913757869692568
571,0.031587979652375274
572,0.031399893821080334
573,0.028910235237960595
574,0.028254623670954822
575,0.028247055427344524
576,0.028236339418161806
577,0.028453640205446825
578,0.029630732723032713
579,0.029647309986806095
580,0.031296953200115454
581,0.031201802108650492
582,0.031595945694635766
583,0.03110881470935729
584,0.03111977956505605
585,0.031238725822712487
586,0.03136018882601995
587,0.03144363206268339
588,0.03161604390151509
589,0.03163305055299341
590,0.031516448984740146
591,0.03245925984633778
592,0.03239904949239241
593,0.032448836293078605
594,0.03420482911044762
595,0.024869362073260938
596,0.0382797448097944
597,0.038984079446011434
598,0.039271755070157656
599,0.03993755677282466
600,0.03982443427453797
601,0.039965988239877126
602,0.03997226571716028
603,0.039981009442104525
604,0.03980955884598593
605,0.0398050894521984
606,0.039914416028387356
607,0.03933192549171518
608,0.03873345778396452
609,0.03884779358032162
610,0.03915068594848805
611,0.03915445755142581
612,0.03877885504013484
613,0.039373705225655184
614,0.03939236412213335
615,0.039392918423822025
616,0.03924899325098517
617,0.039242896127440356
618,0.03921487066593597
619,0.03908167924822653
620,0.039759662881566564
621,0.03928349357151599
622,0.03928711299785171
623,0.04059183895708967
624,0.03941907431531112
625,0.03941914765775097
626,0.027944267910557256
627,0.025467542694693743
628,0.024470145946260614
629,0.026146118463854402
630,0.025595325843944063
631,0.026896977625845038
632,0.027136455975409604
633,0.027069856602104703
634,0.02696371361786187
635,0.026997800224787927
636,0.02644734705938288
637,0.027233643603631
638,0.027587125900213512
639,0.02756527557443687
640,0.026427661377785454
641,0.026564878105301424
642,0.02592091343409887
643,0.02542856890032721
644,0.02525566302597609
645,0.025405578730978914
646,0.02564458918697343
647,0.02564061390451891
648,0.026042048105533042
649,0.026659681717573516
650,0.03198391992301815
651,0.03207978610034073
652,0.032126900371949825
653,0.03036316012848559
654,0.03054768031819079
655,0.030893964423579404
656,0.028985751227121877
657,0.028542070198566312
658,0.02851912215537584
659,0.02709597232916127
660,0.02707152565959787
661,0.02593017061996118
662,0.02574756471813538
663,0.025525496748788585
664,0.025421222912123675
665,0.02611543896081095
666,0.02782975944965514
667,0.027394037921667024
668,0.027166068555004533
669,0.028852401558107893
670,0.03013071640270776
671,0.029853559565237837
672,0.03027547170751904
673,0.03133854233640601
674,0.03168480864872658
675,0.031822403379696336
676,0.03138147949909994
677,0.03447557991610166
678,0.03368439970389861
679,0.0326832513730729
680,0.028612874379825785
681,0.028269650534669236
682,0.028855208879907897
683,0.02884135990221844
684,0.027639227948346706
685,0.02714641185990047
686,0.027924442005330643
687,0.02783362893895308
688,0.02798991307108755
689,0.028435052699892757
690,0.028878747429746242
691,0.02999912680774089
692,0.02970638718093746
693,0.029669306381127938
694,0.030020937149734105
695,0.028984723507061095
696,0.027938578279685003
697,0.02800170613088767
698,0.028168793081049342
699,0.027726689476017023
700,0.02666472641310053
701,0.02647218435684339
702,0.0255540469602655
703,0.0246877862965412
704,0.025059898365940067
705,0.025548067245838843
706,0.025358440714234765
707,0.021246540363637368
708,0.021263796181247567
709,0.022870950718296555
710,0.022630133535395166
711,0.0230850281502321
712,0.023802780144742856
713,0.026370496448685492
714,0.026339957184370707
715,0.026296723932223254
716,0.025433046906839677
717,0.025824193910262624
718,0.026389080081210707
719,0.026874825513669515
720,0.028446264462143125
721,0.026756853181121226
722,0.026840776521020293
723,0.026602649442916317
724,0.02649411455158983
725,0.027835834104123252
726,0.027978386880996468
727,0.0279761220219336
728,0.02868852091751374
729,0.027488233728148598
730,0.02764798426091977
731,0.032856233145634926
732,0.03275204739902895
733,0.03216237378471476
734,0.03198640348487442
735,0.09530800290522984
736,0.10040159829222564
737,0.10087631366870582
738,0.10126411055919167
739,0.10148414226062949
740,0.1023866837372024
741,0.10259502530242694
742,0.10570921077813905
743,0.10550490617115793
744,0.10548910555890179
745,0.10573919984053128
746,0.10808592212645707
747,0.1082852925764732
748,0.10824554848996497
749,0.10821810176697216
750,0.10820507107997054
751,0.1081777978264966
752,0.10851860768492186
753,0.10992988825439587
754,0.10993533917953836
755,0.10980606258357256
756,0.10995203263645381
757,0.10994310209158095
758,0.10976630049248814
759,0.10971598644014377
760,0.11084926289768382
761,0.109436550291202
762,0.10952433231556262
763,0.10953393660884118
764,0.11001948573857376
765,0.05717961193036455
766,0.05086465693680217
767,0.048534104153830596
768,0.048278063329749626
769,0.04711249838869504
770,0.04769956490657942
771,0.04782877454542247
772,0.04192521922124258
773,0.04213578296134502
774,0.04297391752223152
775,0.041183100442014696
776,0.03720514490853564
777,0.03747441727239669
778,0.03738811547915084
779,0.0373762482403553
780,0.03562125457702175
781,0.035291722266420106
782,0.03311938095693743
783,0.037077808770966704
784,0.03742481924934724
785,0.037204905980030616
786,0.03714724115556752
787,0.037144731709610274
788,0.0371664707668724
789,0.03698032252034055
790,0.034591149266482255
791,0.03723481990526478
792,0.03755468482845412
793,0.03797310931791752
794,0.04013695898063924
795,0.04042250703828576
796,0.04060370926281769
797,0.04133918205188257
798,0.04196688170636468
799,0.042552768494298183
800,0.04108540779583535
801,0.04110066959572312
802,0.04092948726165023
803,0.04061302416521392
804,0.04003763963436667
805,0.04142865565250637
806,0.04100933427464497
807,0.04030415256575874
808,0.041676089736496384
809,0.04177084454709798
810,0.04173260301302311
811,0.042226413596979574
812,0.04262663363145464
813,0.036386279304075904
814,0.03646940993784734
815,0.03666957372888171
816,0.0390432008198
817,0.04124175402955737
818,0.04130049354106242
819,0.041259486822475544
820,0.04136672263432241
821,0.03801591306672462
822,0.037901691207370955
823,0.03756648024713511
824,0.033481053587075114
825,0.03323538317690876
826,0.03513111411271788
827,0.033851077192594066
828,0.03250988998831951
829,0.03129512935637227
830,0.031312398883828745
831,0.03082385613502409
832,0.03081948974030254
833,0.030832272372446526
834,0.030469980812304655
835,0.029161292323650306
836,0.029132287281606765
837,0.030068244561820986
838,0.02840638481517735
839,0.029036196692387252
840,0.029022216627617697
841,0.028140925806604468
842,0.027258804383238903
843,0.02724143100437066
844,0.026736856321510565
845,0.026356269876861148
846,0.02203536527636993
847,0.018377863775714296
848,0.01809620770263727
849,0.017995032226401548
850,0.017798747557922316
851,0.018693603545830897
852,0.01866384790622085
853,0.019027863313838426
854,0.019396256028907568
855,0.01929266524010863
856,0.015506846332227755
857,0.015121070778181846
858,0.015156395102734614
859,0.014955796831484234
860,0.014889581367618211
861,0.0147726242012776
862,0.014756518535773191
863,0.014700557917374919
864,0.014660134753907691
865,0.014647223084034692
866,0.015309228590181172
867,0.013488103459363578
868,0.013551323374314765
869,0.01195598164991996
870,0.012250145277773038
871,0.012697120310222545
872,0.022176216177937955
873,0.022396176383859528
874,0.02249448963574086
875,0.022410872317707924
876,0.02255963348121855
877,0.022935211733631264
878,0.026428527979432074
879,0.02645458386887783
880,0.026381082060540528
881,0.027132232782210372
882,0.026970444283483597
883,0.027186825482015675
884,0.02666776738863916
885,0.026804192516289523
886,0.026742619588979378
887,0.028346458690206845
888,0.028271833111034515
889,0.028317539283150523
890,0.02824880003200178
891,0.028103776517672846
892,0.028086883308769153
893,0.028330875597572292
894,0.029135362464959482
895,0.029379594163144954
896,0.02921601804339003
897,0.029891569107568166
898,0.029901983479327467
899,0.029833667046238296
900,0.02977368966524105
901,0.0306231069825849
902,0.024118711674415743
903,0.024122740208441722
904,0.02411214952761957
905,0.02414104888738687
906,0.024145169651767932
907,0.023001734600680553
908,0.020021917140653597
909,0.02174983558699967
910,0.03043360809088693
911,0.029525771379436714
912,0.029806330230508524
913,0.02985062956711995
914,0.029792716783661573
915,0.03001119520093962
916,0.029823877339231312
917,0.02908150696907556
918,0.028921170598534843
919,0.02867136960672241
920,0.0286909613948889
921,0.029387132580888375
922,0.029461047983515735
923,0.028987323615671846
924,0.02863425102108585
925,0.02852854734063289
926,0.028608209606827206
927,0.02830879011706537
928,0.02936637080238416
929,0.02948304884667742
930,0.029720962560094755
931,0.03050695880128626
932,0.03039001103511174
933,0.03035998181839887
934,0.030171760624259646
935,0.030180771903977763
936,0.030005211726278107
937,0.03000740039399928
938,0.029682720743554707
939,0.028610214359083112
940,0.018951632949658907
941,0.018297387698866772
942,0.01762236480398327
943,0.017942253756866554
944,0.01786570298582752
945,0.017701161376370622
946,0.01773526901725238
947,0.018008658127950692
948,0.018018217144751
949,0.018124956142510328
950,0.018099263238919958
951,0.017260621522367788
952,0.017219636912532
953,0.017346779026896925
954,0.017346654796856025
955,0.017462877187288398
956,0.017706073618771176
957,0.017541006971158873
958,0.019061649964193274
959,0.01910165551755776
960,0.018068406826275984
961,0.01652810705424525
962,0.016571235826699737
963,0.01658765839489544
964,0.01791599778500348
965,0.01885985423865484
966,0.018869042624915816
967,0.01870575677227075
968,0.018287289594776296
969,0.018231011374374835
970,0.018656002866998304
971,0.019246517957036177
972,0.019240526971039014
973,0.02446916191033159
974,0.02456587078444094
975,0.02699031575001599
976,0.027663739371167558
977,0.027842637611073393
978,0.02792586778162275
979,0.028053741320818535
980,0.02824302733768695
981,0.028215857603196903
982,0.028647862199529844
983,0.028392387699412058
984,0.029049188116065675
985,0.03005176812603915
986,0.030052928658062937
987,0.03013673927455397
988,0.028866664849116954
989,0.028921535741958392
990,0.02923039956638899
991,0.029341329644929547
992,0.029675562914325587
993,0.03034341210539817
994,0.0347589861085573
995,0.034163187614705784
996,0.0344492376888069
997,0.03458258180132502
998,0.036861573586972216
999,0.03840451532736368
1000,0.038154317001089316
1001,0.03791124678896723
1002,0.03905575541689052
1003,0.03552259789013776
1004,0.035501440558481125
1005,0.03398953818694674
1006,0.034690651736614384
1007,0.03458758897526463
1008,0.03478854732200428
1009,0.03474419783689936
1010,0.03488070856814577
1011,0.0349749334964864
1012,0.03475354523361162
1013,0.03466574821639197
1014,0.037505853512916035
1015,0.03804166754174369
1016,0.03805061447905346
1017,0.03822710711201377
1018,0.03783276074044025
1019,0.038508278177361875
1020,0.03896071339817593
1021,0.03938289640098354
1022,0.03893386343592167
1023,0.038960251648881124
1024,0.035939610194083337
1025,0.036072741872539914
1026,0.03601618264800998
1027,0.03595037456465947
1028,0.03455491333683904
1029,0.03265532709715798
1030,0.03261387389229271
1031,0.03561330480823433
1032,0.03394587292876124
1033,0.03512002277584092
1034,0.03593569907214758
1035,0.03717881216774063
1036,0.035970611141958354
1037,0.03588004250549527
1038,0.03575195016927201
1039,0.03773812728133308
1040,0.041726632282506886
1041,0.04314472597908086
1042,0.04510085241364338
1043,0.04523068556698237
1044,0.04588854281801464
1045,0.0454832084225567
1046,0.045627188179359415
1047,0.045553139749667494
1048,0.04567280164376951
1049,0.04511982078049549
1050,0.052743357490092936
1051,0.05335518637666374
1052,0.05377418216313901
1053,0.05346714830948239
1054,0.052238940835207276
1055,0.05216635523148054
1056,0.05367671317556196
1057,0.05615083372315096
1058,0.05559798787006155
1059,0.05560191407786649
1060,0.056059592092223054
1061,0.05354878527517341
1062,0.05431955291964428
1063,0.05488800211863078
1064,0.05407619367050359
1065,0.052494331159163105
1066,0.05106267629448136
1067,0.05079429936011888
1068,0.06042251407992521
1069,0.0595514045412226
1070,0.05811727319232085
1071,0.05843248185218739
1072,0.05651781138975088
1073,0.056073850859469226
1074,0.05465065811353923
1075,0.05453760992400447
1076,0.05454233746478401
1077,0.05522387840496611
1078,0.05506067518808214
1079,0.05626870778070308
1080,0.04825454565888618
1081,0.0475001720421731
1082,0.04893813947825802
1083,0.05348567352440527
1084,0.05342072798331708
1085,0.054844351944867115
1086,0.053085881264311165
1087,0.05095619326925112
1088,0.051197023712465976
1089,0.05344740556395825
1090,0.05314203894206851
1091,0.05335289591504096
1092,0.053591107807588925
1093,0.052800122336292034
1094,0.052569427628128225
1095,0.05268279617873684
1096,0.05272362572478559
1097,0.053011472087721674
1098,0.0426763451579517
1099,0.04295827864087245
1100,0.042328953568782385
1101,0.042272503308890964
1102,0.042884404540786736
1103,0.04452502903280713
1104,0.04441551475271128
1105,0.0445805962029683
1106,0.04473861083783939
1107,0.043578606962779425
1108,0.04349530266561051
1109,0.041069928934201534
1110,0.04248509714516851
1111,0.04215505105411496
1112,0.04131746170832338
1113,0.03697349047943317
1114,0.038974104306241715
1115,0.037481029660650776
1116,0.037256902608255996
1117,0.03751599993242231
1118,0.03717283116563839
1119,0.03352046252951154
1120,0.033093418330190034
1121,0.0325296898057259
1122,0.03220523750939196
1123,0.03231154697637295
1124,0.03235529539245179
1125,0.031968619044573536
1126,0.03247750130525454
1127,0.03206994901372265
1128,0.03193465510183861
1129,0.03173562142342557
1130,0.031673949760281886
1131,0.02916444004201482
1132,0.030373224178815737
1133,0.028207316843070766
1134,0.027980803253250502
1135,0.027956801515764452
1136,0.027962191395095166
1137,0.03054745622359006
1138,0.03057976091336908
1139,0.03062744496910383
1140,0.029976783578782293
1141,0.030814028737528826
1142,0.03009336332730639
1143,0.030133784599089206
1144,0.0271492717191356
1145,0.03256601360203895
1146,0.03276308276396801
1147,0.03215750923748451
1148,0.03215732278449908
1149,0.035138099006767086
1150,0.03514090151816233
1151,0.03533349062642799
1152,0.03488811175467158
1153,0.037050354515135685
1154,0.0396839768936838
1155,0.039666338769453045
1156,0.03922474445134659
1157,0.0389311982638562
1158,0.038983077082123695
1159,0.03937517086148356
1160,0.03948997344319477
1161,0.04614293126496694
1162,0.044435629093954654
1163,0.04448517686867879
1164,0.045581174735892814
1165,0.04543696200536353
1166,0.04649208614023589
1167,0.04530358434542585
1168,0.05258143633378594
1169,0.05632284812036629
1170,0.05752240326629249
1171,0.05736716995759838
1172,0.058649850080136366
1173,0.06295032291394007
1174,0.06291859762867374
1175,0.06011985830199284
1176,0.059879009876160384
1177,0.06102550390974169
1178,0.06107007242560726
1179,0.05933798114358369
1180,0.06027680104925418
1181,0.06026355611372895
1182,0.06049855494135833
1183,0.0603623850386922
1184,0.05882168524162335
1185,0.05895110941895439
1186,0.05881748407068942
1187,0.05891542098364418
1188,0.05894989864316252
1189,0.063462386798681
1190,0.06323937708434987
1191,0.05939670324342331
1192,0.0597941441683355
1193,0.06272683075811514
1194,0.0623579115960948
1195,0.06236184003494961
1196,0.06184029698311538
1197,0.0618029985055125
1198,0.05599002329183346
1199,0.05269960574638533
1200,0.050505141663408866
1201,0.054833354314048156
1202,0.053431116945365745
1203,0.04939871112889158
1204,0.04975087344129464
1205,0.05207299217585788
1206,0.05229508081669458
1207,0.052378207329120824
1208,0.05209845358443602
1209,0.05234553197895467
1210,0.05185449769248093
1211,0.05239674239437733
1212,0.05220362831146679
1213,0.051745167780984015
1214,0.05064059126686157
1215,0.05090821665921419
1216,0.050977749596967506
1217,0.04960159524874695
1218,0.04989362639876677
1219,0.045412140516310505
1220,0.04532840660624481
1221,0.045408398602782486
1222,0.04498269694756978
1223,0.04120658059261725
1224,0.04042236935604101
1225,0.04062135780070801
1226,0.04001634481136087
1227,0.04006680939876318
1228,0.03875399364750399
1229,0.039034309992567254
1230,0.03937967596847932
1231,0.03603910304077307
1232,0.035672857037084595
1233,0.03587682495417575
1234,0.035636862454054924
1235,0.031510205174374396
1236,0.032525999507297516
1237,0.03159672457209789
1238,0.03158535104630003
1239,0.030881485711973654
1240,0.03169693996622308
1241,0.030553264290699145
1242,0.03172582103943528
1243,0.031759436758024874
1244,0.0320627512278719
1245,0.031343435909736705
1246,0.03156900669127407
1247,0.0322833269355231
1248,0.03199241114795273
