,volatility
1205,0.048752501219926934
1206,0.04864515450740565
1207,0.031545008000223654
1208,0.024267395678608927
1209,0.04604832725933142
1210,0.0436013811976165
1211,0.04408185843683783
1212,0.04736130765855971
1213,0.03318019576330201
1214,0.06784116289690217
1215,0.0657533824070847
1216,0.0659547838217708
1217,0.06184768391803238
1218,0.07029119775110587
1219,0.054562284566683855
1220,0.053107687138453055
1221,0.06030807078032268
1222,0.05333150220036224
1223,0.03859484419535011
1224,0.025392471833651765
1225,0.028003793164889417
1226,0.05147264823555932
1227,0.05871567660258027
1228,0.062280282980746685
1229,0.0650159678035207
1230,0.07548694661940568
1231,0.05456313696427317
1232,0.062387992347945176
1233,0.06142693425797859
1234,0.06274285285896158
1235,0.03801703546614289
1236,0.04797981201898147
1237,0.03240543709259964
1238,0.0352402736305072
1239,0.030009018791866904
1240,0.03499767605199782
1241,0.028914752329467882
1242,0.029465499058713224
1243,0.027922258807881146
1244,0.030837252170366026
1245,0.022930194300064252
1246,0.02430890873242151
