,date,close,volume,trend,fg_index,cluster,log_return,hl_spread,momentum_3,vol_change
152,2024-04-17,61277.37,50610.54509,39,67.0,3,-0.0402389732109262,4820.8399999999965,-4384.469999999994,-2824.7482200000013
153,2024-04-18,63470.08,43601.60918,41,57.0,3,0.0351580069988131,3313.739999999998,50.09000000000378,-7008.93591
154,2024-04-19,63818.01,69774.30271,58,66.0,7,0.0054668251605374,5849.989999999998,24.62000000000262,26172.693530000004
155,2024-04-20,64940.59,23137.42975,54,66.0,7,0.0174374130268211,2328.9300000000003,3663.219999999994,-46636.87296000001
156,2024-04-21,64941.15,19316.42152,34,72.0,3,8.623229100669178e-06,1458.0599999999977,1471.0699999999997,-3821.00823
157,2024-04-22,66819.32,31397.99371,37,73.0,3,0.0285107851109486,2732.350000000006,3001.310000000005,12081.57219
158,2024-04-23,66414.0,22599.90004,31,71.0,3,-0.0060843826514526,1417.199999999997,1473.4100000000035,-8798.093669999998
159,2024-04-24,64289.59,33595.69637,29,72.0,3,-0.0325101568509029,3464.369999999996,-651.560000000005,10995.796329999996
160,2024-04-25,64498.34,31341.46338,28,72.0,3,0.0032417662557915,2503.9400000000023,-2320.9800000000105,-2254.232989999997
161,2024-04-26,63770.01,27085.19346,24,70.0,3,-0.0113564698957138,1522.5299999999988,-2643.989999999998,-4256.2699200000025
162,2024-04-27,63461.98,20933.06052,21,67.0,3,-0.0048420307160186,1532.1700000000055,-827.6099999999933,-6152.13294
163,2024-04-28,63118.62,16949.20005,21,65.0,3,-0.0054251732439513,1589.0,-1379.719999999994,-3983.86047
164,2024-04-29,63866.0,28150.22947,25,67.0,3,0.011771325220062,2462.82,95.98999999999796,11201.02942
165,2024-04-30,60672.0,54947.65535,32,67.0,3,-0.051304831768252,5542.4000000000015,-2789.980000000003,26797.425880000003
166,2024-05-01,58364.97,81166.46823,36,54.0,3,-0.0387664255347442,4288.809999999998,-4753.6500000000015,26218.81288
167,2024-05-02,59060.61,47583.81961,30,43.0,3,0.0118483236441381,2713.1600000000035,-4805.389999999999,-33582.64862
168,2024-05-03,62882.01,43628.40143,28,48.0,3,0.0626959085169651,4521.68,2210.010000000002,-3955.4181800000006
169,2024-05-04,63892.04,24368.69282,23,67.0,3,0.0159346707250689,1998.9700000000007,5527.07,-19259.70861
170,2024-05-05,64012.0,18526.75029,22,69.0,3,0.0018757817997593,1823.8300000000015,4951.389999999999,-5841.94253
171,2024-05-06,63165.19,34674.91949,26,71.0,3,-0.0133172075113331,2800.0,283.1800000000003,16148.1692
172,2024-05-07,62312.08,25598.79472,25,68.0,3,-0.0135980507937309,2161.4100000000035,-1579.9599999999991,-9076.12477
173,2024-05-08,61193.03,26121.19004,22,64.0,3,-0.0181220133351202,2132.220000000001,-2818.970000000001,522.3953199999996
174,2024-05-09,63074.01,30660.8061,23,55.0,3,0.0302755046599091,2799.029999999999,-91.18000000000028,4539.61606
175,2024-05-10,60799.99,36529.34025,23,66.0,3,-0.036719174305045,3282.0099999999948,-1512.0900000000038,5868.53415
176,2024-05-11,60825.99,13374.56936,19,53.0,3,0.0004275402409262,1027.9100000000035,-367.0400000000009,-23154.77089
177,2024-05-12,61483.99,12753.13236,18,56.0,3,0.0107596509793828,1278.0,-1590.020000000004,-621.4369999999999
178,2024-05-13,62940.08,32733.41839,24,57.0,3,0.0234063469685158,2700.790000000001,2140.090000000004,19980.28603
