date,close,volume,trend,fg_index,cluster,log_return,hl_spread,momentum_3,vol_change,rolling_std_5,volatility21
2019-03-13,3866.0,24461.008757,12,54.0,4,-0.004318133680231907,53.559999999999945,-50.820000000000164,-2459.9998650000016,0.012317726410934367,0.03517705113475473
2019-03-14,3877.12,27048.74853,12,55.0,4,0.0028722291904868377,109.57000000000016,5.5099999999997635,2587.739773000001,0.0062763930900315065,0.035362574390667596
2019-03-15,3923.76,21740.061498,11,55.0,4,0.011957767776503729,67.01999999999998,41.0300000000002,-5308.687032000002,0.008835545207030022,0.035434407418147046
2019-03-16,4005.98,28568.376124,13,54.0,4,0.020737866966801063,135.0,139.98000000000002,6828.314625999999,0.009687159753975536,0.035380048669846086
2019-03-17,3981.14,18814.255577,12,58.0,4,-0.006220034276640175,61.98999999999978,104.01999999999998,-9754.120546999999,0.011328448766222684,0.03527290107921731
2019-03-18,3987.81,22454.47801,13,56.0,4,0.0016739975925546856,83.67000000000007,64.04999999999973,3640.222432999999,0.010372046305003383,0.035186470280827
2019-03-19,4015.53,19893.741815,14,56.0,4,0.006927135632308982,61.0,9.550000000000182,-2560.7361949999977,0.010203531124653617,0.03576388799398634
2019-03-20,4043.04,23432.300255,14,55.0,4,0.006827540584871963,69.5,61.90000000000009,3538.558439999997,0.009833515252339742,0.03596450387014961
2019-03-21,3980.64,35997.682119,13,62.0,6,-0.015554273864159942,189.30999999999995,-7.170000000000073,12565.381863999999,0.009617349339572402,0.038588685020467306
2019-03-22,3986.93,20022.606318,14,56.0,4,0.0015789007957782457,39.75,-28.600000000000364,-15975.075800999999,0.009238624532385468,0.03854603320729734
2019-03-23,4006.01,17302.604318,12,50.0,4,0.004774222311483049,40.81999999999971,-37.029999999999745,-2720.0019999999968,0.009456150928451788,0.03860816813703104
2019-03-24,3992.18,17179.850648,11,44.0,4,-0.003458285883080886,56.01999999999998,11.539999999999964,-122.75367000000188,0.008930207321380085,0.03848292362891033
2019-03-25,3936.12,33192.890217,12,46.0,4,-0.014141981082905222,110.59000000000015,-50.809999999999945,16013.039569,0.009158516987628242,0.038741286010164994
2019-03-26,3948.55,29349.537627,12,43.0,4,0.0031529563817779935,64.98000000000002,-57.460000000000036,-3843.3525899999986,0.00764982771642156,0.03887257315722823
2019-03-27,4038.05,32364.555852,13,44.0,4,0.022413479269574252,111.84999999999991,45.870000000000346,3015.018225,0.013365910399597978,0.03883921716964107
2019-03-28,4027.81,20089.293875,12,49.0,4,-0.002539098249029031,37.69999999999982,91.69000000000005,-12275.261977000002,0.013461212411270866,0.038697615820592994
2019-03-29,4103.25,30084.217444,14,50.0,4,0.018556538697443437,99.67999999999984,154.69999999999982,9994.923569000002,0.01510365389390027,0.038768202511041676
2019-03-30,4106.97,19509.292601,12,57.0,4,0.0009061877159357366,88.0,68.92000000000007,-10574.924843,0.011212018181676478,0.0387104046559511
2019-03-31,4103.95,13525.087433,11,56.0,4,-0.0007356057874589337,33.54999999999973,76.13999999999987,-5984.205168,0.011795161163525927,0.038831898148782906
2019-04-01,4144.56,25507.067641,14,62.0,6,0.009846706404002677,91.69999999999982,41.3100000000004,11981.980208,0.008853680687525779,0.03886072703874544
2019-04-02,4857.29,105383.639263,37,60.0,6,0.15868403825725028,757.4499999999998,750.3199999999997,79876.571622,0.06820958038049721,0.020084516774650476
2019-04-03,4932.6,109890.125743,37,71.0,6,0.015385563184368086,521.5100000000002,828.6500000000005,4506.486479999992,0.06844352210736629,0.02042502935491758
2019-04-04,4898.66,61054.254168,26,61.0,6,-0.006904534074751537,262.0799999999999,754.0999999999995,-48835.871575,0.06954828072284767,0.022209148850879875
2019-04-05,5004.95,39768.552806,19,59.0,6,0.021465724378039223,147.60000000000036,147.65999999999985,-21285.701362,0.06734998819359327,0.022073835588946194
2019-04-06,5043.89,41770.842313,18,65.0,6,0.007750187068761612,276.40999999999985,111.28999999999996,2002.2895070000013,0.06758838120866255,0.02208519484706512
2019-04-07,5170.27,37615.486804,18,69.0,6,0.0247473017520111,208.0,271.6100000000006,-4155.355509000001,0.012627382274987477,0.02148021194726107
2019-04-08,5236.9,50178.430782,21,65.0,6,0.01280480868531322,266.0,231.94999999999982,12562.943978000003,0.012531759138246543,0.02152887576394053
2019-04-09,5150.0,34067.012311,18,64.0,6,-0.016733005537734536,161.71999999999935,106.10999999999967,-16111.418471000005,0.01640524073517699,0.021429382219889298
2019-04-10,5308.25,40073.620471,20,62.0,6,0.03026549940412126,287.0,137.97999999999956,6006.608160000003,0.018303994525865095,0.020549452725173417
2019-04-11,5017.37,54696.600686,19,65.0,6,-0.056356322044451276,405.6700000000001,-219.52999999999975,14622.980214999996,0.035856878108563674,0.016271555437966302
2019-04-12,5048.01,33276.678614,16,42.0,4,0.006088214184202376,219.35999999999967,-101.98999999999978,-21419.922072,0.033386081500236274,0.01905327169503387
2019-04-13,5045.22,17292.456802,15,62.0,6,-0.0005528458325156903,95.0,-263.02999999999975,-15984.221811999996,0.032137653562866055,0.018998446335991185
2019-04-14,5131.3,18281.607739,15,51.0,4,0.016917777998497762,152.98999999999978,113.93000000000029,989.1509369999985,0.0332151025652266,0.019165647914209688
2019-04-15,5024.95,29057.191581,16,60.0,6,-0.0209435347386204,217.3800000000001,-23.0600000000004,10775.583842,0.02888173105761498,0.018353818555947504
2019-04-16,5173.72,24242.229493,16,50.0,4,0.02917646191506107,193.78000000000065,128.5,-4814.962088,0.018875604350630865,0.017781724137499046
2019-04-17,5202.82,23307.536134,17,61.0,6,0.005608820722074794,83.59999999999945,71.51999999999953,-934.6933589999971,0.018877132951923458,0.01820996331553525
2019-04-18,5258.44,22619.239001,16,64.0,6,0.010633618530898828,88.19999999999982,233.48999999999978,-688.297133,0.018560462153879066,0.019322432205698122
2019-04-19,5258.68,24611.236323,16,61.0,6,4.563987099926502e-05,145.0,84.96000000000004,1991.9973219999993,0.018125785660094096,0.019625738628705963
2019-04-20,5291.73,19168.908274,16,62.0,6,0.006265179857047562,103.31999999999971,88.90999999999985,-5442.328049,0.011178778999467384,0.028589922250324994
2019-04-21,5256.14,25549.570939,16,62.0,6,-0.0067483074901227,149.35000000000036,-2.2999999999992724,6380.662665,0.0066964100503057065,0.028966844600505092
2019-04-22,5357.14,29563.852309,16,61.0,6,0.01903333353473849,191.64999999999964,98.46000000000004,4014.2813700000006,0.009864881238905743,0.03605587012645978
2019-04-23,5493.31,41262.103917,21,68.0,6,0.02510073764380317,267.59000000000015,201.58000000000084,11698.251607999999,0.013183614364746724,0.03602140880889298
2019-04-24,5415.0,48224.152413,18,65.0,6,-0.014358107778425548,248.84999999999945,158.85999999999967,6962.048496000003,0.016670694060625876,0.03531752825772007
2019-04-25,5219.9,49636.089948,16,58.0,6,-0.03669463583002858,389.84000000000015,-137.2400000000007,1411.9375349999973,0.025264346218224445,0.03540860498643093
2019-04-26,5314.1,48912.294513,17,41.0,4,0.017885420753669168,348.3800000000001,-179.21000000000004,-723.795435,0.02664958130608897,0.040156974549875185
2019-04-27,5295.69,15422.896935,14,42.0,4,-0.003470383198314882,84.82999999999993,-119.3100000000004,-33489.397578000004,0.024939978423215572,0.04044820115415315
2019-04-28,5307.52,14371.433869,15,40.0,4,0.0022314006623675086,80.52000000000044,87.6200000000008,-1051.4630660000003,0.020327344708189043,0.045882265994234346
2019-04-29,5238.14,19918.135079,14,42.0,4,-0.013158209353620746,153.19999999999982,-75.96000000000004,5546.701209999999,0.02022382668642176,0.04644181523089345
2019-04-30,5320.81,22238.06823,14,42.0,4,0.015659073915910798,147.82999999999993,25.1200000000008,2319.933151000001,0.013056915912101058,0.046731579286170534
2019-05-01,5383.2,17217.473216,13,51.0,4,0.011657445489033837,85.80000000000018,75.67999999999938,-5020.595014000002,0.011596141690199197,0.04820955963678067
2019-05-02,5492.87,22795.787835,14,50.0,4,0.02016789470383966,168.0,254.72999999999956,5578.314619000001,0.013216207167298938,0.04827854463772043
2019-05-03,5772.69,46297.172849,19,63.0,6,0.04968728879070665,366.4300000000003,451.8799999999992,23501.385014000003,0.02246195855901322,0.04769504495941093
2019-05-04,5829.45,39682.408991,17,66.0,6,0.009784479902979898,312.5500000000002,446.25,-6614.763858000006,0.01631321791084378,0.04771034429515622
2019-05-05,5775.62,23822.543775,19,67.0,6,-0.009277046336878819,143.89999999999964,282.75,-15859.865215999998,0.021493069714815773,0.04884228347654089
2019-05-06,5747.79,25256.596325,15,57.0,6,-0.004830176850003307,185.85999999999967,-24.899999999999636,1434.0525500000003,0.02356799070919407,0.048542585781243035
2019-05-07,5846.34,39905.064422,21,69.0,6,0.017000391320493122,280.6700000000001,16.890000000000327,14648.468097000004,0.023372489958480736,0.04883966097476572
2019-05-08,5987.29,23074.186907,20,63.0,6,0.02382306462995708,242.52000000000044,211.67000000000007,-16830.877515000004,0.014099836457301057,0.04917708423452189
2019-05-09,6209.18,27453.011436,23,69.0,6,0.03638995308503484,240.84000000000015,461.3900000000003,4378.824529000001,0.019324184702150183,0.05076439217529538
2019-05-10,6373.33,36623.61079,26,71.0,6,0.02609325380435614,296.9200000000001,526.9899999999998,9170.599353999998,0.015374046660391218,0.05088926404532283
2019-05-11,7076.22,74022.424393,37,76.0,6,0.10461777088363806,971.1399999999994,1088.9300000000003,37398.813602999995,0.03591657782228866,0.04652212669418313
2019-05-12,6967.31,86948.975339,40,75.0,6,-0.015510656289321858,771.7799999999997,758.1300000000001,12926.550946000003,0.04360078045633834,0.046243405714431564
2019-05-13,7790.71,85804.735333,48,78.0,7,0.11170278768303202,1230.0,1417.38,-1144.2400059999927,0.05432173950647955,0.04351954364407539
2019-05-14,7947.56,76583.722603,50,78.0,7,0.019932965098399983,766.4399999999996,871.3400000000001,-9221.012730000002,0.056025748694712094,0.04497487172519356
2019-05-15,8169.87,37884.327211,41,77.0,6,0.027588033554406362,399.0,1202.5599999999995,-38699.395392,0.055874293375854034,0.04458953614177632
2019-05-16,7866.59,69630.513996,37,75.0,6,-0.03782831931935867,615.0,75.88000000000011,31746.18678499999,0.05715150707042038,0.043844193542423825
2019-05-17,7355.26,88752.008159,38,65.0,6,-0.0672089740226804,1012.0,-592.3000000000002,19121.49416300001,0.06891430946524983,0.0413652907512587
2019-05-18,7257.45,37054.944779,26,67.0,6,-0.013387176062389585,301.3900000000003,-912.4200000000001,-51697.06338000001,0.039623877506883266,0.04131779915765746
2019-05-19,8148.48,65577.442058,34,70.0,6,0.11580287932324414,1032.0100000000002,281.8899999999994,28522.497279000003,0.07101757917876159,0.033190529634490686
2019-05-20,7938.15,65859.208564,34,73.0,6,-0.026151156161620965,603.0299999999997,582.8899999999994,281.76650599999994,0.07080935682787068,0.03436496735599771
2019-05-21,7904.87,52301.752247,30,68.0,6,-0.004201225391388315,271.3199999999997,647.4200000000001,-13557.456317000004,0.06856272649324417,0.034463511732842976
2019-05-22,7628.43,49136.994589,27,69.0,6,-0.03559696782527974,551.0,-520.0499999999993,-3164.757657999995,0.06183090192434987,0.034070413598840124
2019-05-23,7851.51,49648.184701,26,65.0,6,0.028823812570901875,479.97999999999956,-86.63999999999942,511.1901119999966,0.061179595387959126,0.03361598747725959
2019-05-24,7964.87,46664.785325,26,64.0,6,0.014334751838624633,364.0,60.0,-2983.399376000001,0.026930886948036494,0.03520538507260393
2019-05-25,8025.41,28414.328817,20,69.0,6,0.007572136231027321,183.46000000000004,396.97999999999956,-18250.456507999996,0.024261723959393584,0.035336134610856676
2019-05-26,8614.43,49652.144567,23,67.0,6,0.07082594606926845,906.5799999999999,762.9200000000001,21237.81575,0.03840338528265723,0.03206543153697855
2019-05-27,8756.32,51886.768793,37,70.0,6,0.016337021238058805,319.3199999999997,791.4499999999998,2234.624226,0.025366881440247416,0.03297400579409889
2019-05-28,8715.64,31470.551534,31,71.0,6,-0.00465661248181304,287.8600000000006,690.2299999999996,-20416.217259000005,0.029100232981647565,0.03351382634507329
2019-05-29,8645.68,33880.865922,31,71.0,6,-0.008059338653423379,343.39999999999964,31.25,2410.314387999999,0.0319443220846526,0.03362874181316061
2019-05-30,8269.54,70379.998521,31,73.0,6,-0.044480889469952975,1069.2600000000002,-486.77999999999884,36499.132599000004,0.042334399892429396,0.032169357705309674
2019-05-31,8555.0,44727.49162,29,61.0,6,0.033937022588327315,485.5,-160.63999999999942,-25652.506901,0.02947126248322174,0.03416808432700012
2019-06-01,8544.07,31868.234157,24,62.0,6,-0.0012784322759841723,183.63999999999942,-101.61000000000058,-12859.257463000002,0.027830366747190714,0.035539319517655106
2019-06-02,8725.98,27835.133265,23,63.0,6,0.02106730762970185,290.78000000000065,456.4399999999987,-4033.1008919999986,0.030167899524968442,0.03548612913111364
2019-06-03,8115.82,45692.965104,25,66.0,6,-0.07248953939326212,720.1500000000005,-439.1800000000003,17857.831839000002,0.04480651753151296,0.0299448511328706
2019-06-04,7687.03,74143.948941,30,42.0,0,-0.05428075025237477,634.6399999999994,-857.04,28450.983836999992,0.04672050909276311,0.02755862497725095
2019-06-05,7776.5,48679.656455,22,27.0,4,0.011571872450240297,323.9200000000001,-949.4799999999996,-25464.292486,0.041713040845680296,0.03271573703802294
2019-06-06,7786.7,36624.118747,20,34.0,4,0.0013107846021940175,423.5500000000002,-329.1199999999999,-12055.537707999996,0.04200437019877956,0.04927893234359719
2019-06-07,7980.53,33942.225658,22,27.0,4,0.024587675191698313,362.5100000000002,293.5,-2681.8930889999974,0.04285562054922413,0.05175145468098377
2019-06-08,7893.62,22657.329634,17,62.0,6,-0.010949987040574167,293.64999999999964,117.11999999999989,-11284.896024000001,0.030217355137672913,0.05307408562617609
2019-06-09,7628.13,31568.465157,17,62.0,6,-0.03421210818775285,428.34000000000015,-158.5699999999997,8911.135522999997,0.022465073329997594,0.05735354734916824
2019-06-10,7982.75,36756.078468,20,46.0,4,0.04544023355758164,509.0,2.2200000000002547,5187.613311000001,0.030920925189717684,0.05753693204903676
2019-06-11,7884.9,30334.999427,18,61.0,6,-0.012333425599224334,317.77000000000044,-8.720000000000255,-6421.079041000001,0.03193916247159095,0.05724099936067454
2019-06-12,8127.64,41597.082622,19,60.0,6,0.030321060490252613,411.0100000000002,499.5100000000002,11262.083195000003,0.03301491250406781,0.05987057774345093
2019-06-13,8218.54,30467.764341,21,63.0,6,0.011121979204145576,299.78999999999996,235.79000000000087,-11129.318281000003,0.032035273703651224,0.0628212038456901
2019-06-14,8650.0,39835.246255,21,67.0,6,0.05116674322298913,540.0900000000001,765.1000000000004,9367.481914,0.02606288889980158,0.06256687367626008
2019-06-15,8808.7,31791.636039,23,75.0,6,0.018180548524939135,297.3600000000006,681.0600000000004,-8043.610215999997,0.023478681887821536,0.06262975609825502
2019-06-16,8953.33,63289.251219,31,80.0,6,0.01628566065736619,573.0,734.789999999999,31497.615179999997,0.016024935856413156,0.062622041883482
2019-06-17,9313.96,47895.485374,32,84.0,6,0.03948881981460599,494.0,663.9599999999991,-15393.765844999994,0.017207440622520435,0.06366820619227034
2019-06-18,9081.55,51554.569401,33,83.0,6,-0.025269467050096903,386.3600000000006,272.84999999999854,3659.084026999997,0.029230151323434362,0.06309675824027632
2019-06-19,9255.49,32147.706495,31,82.0,6,0.01897200608775837,344.0,302.15999999999985,-19406.862906000002,0.023654257838623207,0.0640464752374954
2019-06-20,9517.12,34556.053982,30,81.0,6,0.027875393047798448,414.7999999999993,203.16000000000167,2408.347486999999,0.024512399950154747,0.06614293055372114
2019-06-21,10159.86,50484.415892,40,84.0,6,0.06535238050167885,656.9300000000003,1078.3100000000013,15928.36191,0.03320188864245443,0.06517868577400819
2019-06-22,10729.5,104169.447976,66,83.0,7,0.05455229470657293,1238.2800000000007,1474.0100000000002,53685.032084,0.03542224364443474,0.06482994201025498
2019-06-23,10906.07,57445.323945,44,84.0,6,0.01632255773409784,837.4599999999991,1388.949999999999,-46724.124031,0.02206254040473909,0.06920523940541834
2019-06-24,11056.59,43101.045285,46,80.0,6,0.013707115321817509,522.8299999999999,896.7299999999996,-14344.278659999996,0.023210849364581544,0.0706447675143104
2019-06-25,11820.86,61276.686648,49,87.0,7,0.06683913707811309,824.0,1091.3600000000006,18175.641363000002,0.0263178592037631,0.07485252130134752
2019-06-26,13093.8,155930.147386,100,95.0,7,0.10227306836243236,2229.0,2187.7299999999996,94653.460738,0.037031634494580176,0.0707806158318261
2019-06-27,11329.99,173894.820889,79,92.0,7,-0.1446856433038797,2952.9400000000005,273.39999999999964,17964.673502999998,0.09450185279536809,0.06797023799793014
2019-06-28,12400.63,95795.203964,55,62.0,7,0.09029408534500767,1497.1200000000008,579.7699999999986,-78099.616925,0.10112288927694146,0.06452323661263247
2019-06-29,11903.13,69642.074157,39,74.0,6,-0.04094588702949855,966.5200000000004,-1190.67,-26153.129807000005,0.10559620091750448,0.06437784476971856
2019-06-30,10854.1,84512.530443,36,78.0,6,-0.09225850195043675,1413.9699999999993,-475.8899999999994,14870.456286,0.10986234098165215,0.0612587382517816
2019-07-01,10624.93,90962.268271,9,65.0,6,-0.021339762238580806,1252.2800000000007,-1775.699999999999,6449.7378279999975,0.08803367737949461,0.06130172090762555
2019-07-02,10842.85,109561.038728,9,63.0,6,0.02030275003104169,1211.75,-1060.2799999999988,18598.770457000006,0.06859761747381124,0.06187514585196283
2019-07-03,11940.0,96815.90029,9,79.0,6,0.09638823137993037,1150.8499999999985,1085.8999999999996,-12745.138437999994,0.07081649280649344,0.057395000200487475
2019-07-04,11145.67,66512.221892,7,76.0,6,-0.06884302628932176,945.0,520.7399999999998,-30303.678398000004,0.07507438158601978,0.055911622448912346
2019-07-05,10970.73,63534.350582,7,67.0,6,-0.015820264478960993,610.3899999999994,127.8799999999992,-2977.8713100000023,0.061492021705899694,0.05586398201239922
2019-07-06,11256.49,51469.496331,6,72.0,6,0.025714034006718397,700.4899999999998,-683.5100000000002,-12064.854250999997,0.06059481420887338,0.05577671799933364
2019-07-07,11406.24,38884.795599,5,67.0,6,0.013215722867160122,443.6299999999992,260.5699999999997,-12584.700732000005,0.06042148083615983,0.05567156034631323
2019-07-08,12238.6,52182.367215,7,74.0,6,0.0704343173873746,1118.0300000000007,1267.8700000000008,13297.571616000001,0.05163447791313682,0.05268751334405299
2019-07-09,12543.41,78442.130343,9,84.0,6,0.024600536605696152,726.7299999999996,1286.92,26259.763128,0.031067305139041008,0.05221321390204989
2019-07-10,12108.37,109246.044997,9,83.0,6,-0.03529847906198966,1578.08,702.130000000001,30803.914654000007,0.03775257558741139,0.053762825182649694
2019-07-11,11342.89,87506.461058,8,62.0,6,-0.06530583308211108,1111.7299999999996,-895.710000000001,-21739.583939000004,0.0530093769625517,0.05272282882273269
2019-07-12,11757.22,56321.858281,8,33.0,4,0.03587640404803792,812.0,-786.1900000000005,-31184.602777,0.05518248838909205,0.052107280830778896
2019-07-13,11355.76,54245.594548,6,65.0,6,-0.03474241578184946,969.9799999999996,-752.6100000000006,-2076.263733,0.0432697228800522,0.05211688999332343
2019-07-14,10174.18,72517.579236,7,61.0,6,-0.10987196578466428,1349.0,-1168.7099999999991,18271.984688000004,0.05317893449846389,0.04594936813151793
2019-07-15,10838.72,81922.426332,9,16.0,4,0.06327176945801062,1240.0,-918.5,9404.847095999998,0.07137940934240258,0.04709564463894321
2019-07-16,9439.59,97219.443413,9,34.0,4,-0.13821236084774272,1677.9899999999998,-1916.17,15297.017080999998,0.08792668942560079,0.03512968068674997
2019-07-17,9667.92,84942.672717,8,19.0,4,0.02390064107545857,897.0,-506.2600000000002,-12276.770696000007,0.08558617725467423,0.035725292544510776
2019-07-18,10627.16,80283.310252,8,40.0,4,0.09459980018040591,1536.0,-211.5599999999995,-4659.362464999998,0.1046646141985351,0.03004943733750344
2019-07-19,10504.29,56546.932133,6,42.0,4,-0.011629243117208204,647.869999999999,1064.7000000000007,-23736.378118999994,0.09021871051153019,0.03000514603073977
2019-07-20,10740.23,47331.899848,5,34.0,4,0.022212758971963197,718.9899999999998,1072.3099999999995,-9215.032285000001,0.08549122752476616,0.032039519770879835
2019-07-21,10589.45,38834.287935,5,42.0,4,-0.014138281645307917,529.8999999999996,-37.70999999999913,-8497.611913,0.04389304654744013,0.032048449495687185
2019-07-22,10340.31,40467.954839,5,42.0,4,-0.023808373187613342,583.1599999999999,-163.98000000000138,1633.6669039999979,0.04858071652053968,0.03167336532943881
2019-07-23,9864.91,47624.37071,6,40.0,4,-0.0470658330182464,521.9699999999993,-875.3199999999997,7156.415871000005,0.02501316584101895,0.031521436855924775
2019-07-24,9763.28,43475.380377,6,20.0,4,-0.010355606728880685,412.0,-826.1700000000001,-4148.990333000002,0.025061059962158502,0.03651729674678413
2019-07-25,9879.87,37873.354728,5,42.0,4,0.011870944237088597,454.96999999999935,-460.4399999999987,-5602.025649000003,0.021422682862730455,0.036784802007306376
2019-07-26,9824.0,27167.463217,5,24.0,4,-0.0056709823736872155,252.97999999999956,-40.909999999999854,-10705.891510999998,0.02200257661088027,0.03674439124093962
2019-07-27,9476.52,43809.778301,6,47.0,4,-0.03601121113896745,855.6599999999999,-286.7600000000002,16642.315083999998,0.02382440716710877,0.03583615843936929
2019-07-28,9541.54,29401.022937,5,16.0,4,0.006837737743189617,429.9899999999998,-338.3299999999999,-14408.755363999997,0.018719734968819183,0.035847961379469544
2019-07-29,9507.64,29021.937411,5,19.0,4,-0.0035592120802121494,334.0,-316.3600000000006,-379.0855260000026,0.018631373067182846,0.03765455266365075
2019-07-30,9574.21,32536.368834,5,22.0,4,0.006977339206647077,312.28000000000065,97.68999999999869,3514.431423000002,0.017603625002135137,0.037928594313553825
2019-07-31,10080.53,39515.35456,5,31.0,4,0.05153281549061189,554.7999999999993,538.9899999999998,6978.985725999999,0.03133547800287727,0.038898331280066895
2019-08-01,10374.99,41727.637028,5,57.0,4,0.028792261634820068,604.4000000000015,867.3500000000004,2212.2824679999976,0.0220893068156076,0.038352183658541664
2019-08-02,10523.75,42990.444221,5,61.0,6,0.01423650540886091,388.64999999999964,949.5400000000009,1262.8071930000006,0.021381358941203518,0.03875645533949759
2019-08-03,10816.86,33802.318824,5,61.0,6,0.02747142030429288,406.84000000000015,736.3299999999999,-9188.125396999996,0.017043561934848232,0.038542608234925335
2019-08-04,10929.23,39924.745141,4,62.0,6,0.010334823425408195,488.0,554.2399999999998,6122.426316999998,0.016159693000583265,0.03843251772250848
2019-08-05,11828.8,65153.673713,8,64.0,6,0.07909638442126078,1009.7200000000012,1305.0499999999993,25228.928571999997,0.027539915213235438,0.03408022006586108
2019-08-06,11481.69,76705.389875,8,66.0,6,-0.02978364322042723,1104.0,664.8299999999999,11551.716161999997,0.03922015407490039,0.03377299436170419
2019-08-07,11975.03,69173.390353,6,45.0,4,0.04207005591277644,758.3299999999999,1045.800000000001,-7531.999521999998,0.04011458241858014,0.033037855363752026
2019-08-08,11999.77,51207.257174,6,61.0,6,0.002063834424603167,539.0,170.97000000000116,-17966.133178999997,0.0414431627213555,0.03303853135293554
2019-08-09,11879.99,39427.152588,5,60.0,6,-0.010032010754347969,345.6800000000003,398.2999999999993,-11780.104586000001,0.043664899795791405,0.033330634682541785
2019-08-10,11309.31,42633.087048,5,59.0,4,-0.049229191873894615,715.0,-665.7200000000012,3205.934460000004,0.034575895533820504,0.03216461588500197
2019-08-11,11549.97,26772.90691,4,45.0,4,0.021056559252423654,487.8899999999994,-449.8000000000011,-15860.180138,0.03440440045623882,0.03189141343581062
2019-08-12,11396.08,17568.227075,5,48.0,4,-0.013413402943790082,342.5699999999997,-483.90999999999985,-9204.679835000003,0.02579044429454702,0.03527029766784203
2019-08-13,10892.71,33234.72968,5,45.0,4,-0.0451756784737919,667.7099999999991,-416.60000000000036,15666.502604999998,0.02878580176105349,0.03460350527113586
2019-08-14,10050.37,54451.847499,6,11.0,4,-0.08048430839645633,969.3799999999992,-1499.5999999999985,21217.117819000006,0.03863654622945603,0.029498412060250438
2019-08-15,10293.93,38174.45112,7,13.0,4,0.023944951381933473,549.0,-1102.1499999999996,-16277.396379000005,0.04456826476291865,0.029083870754773963
2019-08-16,10331.54,51758.142918,5,31.0,4,0.0036469512389489824,786.0300000000007,-561.1699999999983,13583.691798,0.04122960633700818,0.02965199693905722
2019-08-17,10216.02,29000.581201,4,20.0,4,-0.01124427592696326,465.1399999999994,165.64999999999964,-22757.561716999997,0.041357653757507586,0.02971746767602547
2019-08-18,10306.78,24085.395172,4,14.0,4,0.008844854667958873,420.0,12.850000000000364,-4915.186029,0.040797097984822915,0.0297144054044665
2019-08-19,10915.54,37243.319217,4,30.0,4,0.05738553087049292,671.3999999999996,584.0,13157.924044999996,0.026079684036045138,0.02670813537351261
2019-08-20,10760.51,32298.921679,4,39.0,4,-0.014304510600248031,389.9599999999991,544.4899999999998,-4944.397537999997,0.0288213443124295,0.026862822272856295
2019-08-21,10142.57,47355.719282,5,11.0,4,-0.059141533653800774,946.1299999999992,-164.21000000000095,15056.797602999999,0.042225438237933136,0.02362402539999009
2019-08-22,10099.88,34059.642738,4,5.0,4,-0.004217875137602572,480.0,-815.6600000000017,-13296.076543999996,0.0420277169413942,0.02420946577699541
2019-08-23,10389.55,27550.336173,4,33.0,4,0.02827695070883776,425.2099999999991,-370.96000000000095,-6509.306565000003,0.04415886149001397,0.023468849154506435
2019-08-24,10134.35,27692.456844,4,39.0,4,-0.024869849638528244,529.4200000000001,-8.219999999999345,142.12067100000058,0.03176244183821493,0.02278199296396017
2019-08-25,10142.69,26271.657398,4,33.0,4,0.0008226053181620605,426.03000000000065,42.81000000000131,-1420.799446000001,0.03253851246711619,0.022799870103444413
2019-08-26,10372.25,41687.511599,4,41.0,4,0.022380721764139175,466.0699999999997,-17.299999999999272,15415.854200999998,0.021431133504767837,0.022276828269027212
2019-08-27,10185.05,28402.775383,4,30.0,4,-0.01821301189423777,340.0,50.69999999999891,-13284.736215999998,0.023649943080918206,0.021952871253636475
2019-08-28,9721.0,42110.555375,5,32.0,4,-0.046632465007954045,697.9899999999998,-421.6900000000005,13707.779992000003,0.026180212889807826,0.019211339824249198
2019-08-29,9498.44,35532.69491,5,20.0,4,-0.023160919242777127,404.0,-873.8099999999995,-6577.860465000005,0.026001993237794507,0.018354674316482158
2019-08-30,9584.54,26834.318104,60,24.0,5,0.009023809096191356,345.59000000000015,-600.5099999999984,-8698.376805999997,0.02731437525231168,0.018462060795799734
2019-08-31,9587.47,17130.290074,100,20.0,5,0.00030565392181722907,263.7600000000002,-133.53000000000065,-9704.028030000001,0.021715428667307777,0.01901478631624406
2019-09-01,9724.98,19545.404843,93,24.0,5,0.014240795332961893,310.0,226.53999999999905,2415.114769,0.025337828961550773,0.018815566843591654
2019-09-02,10340.0,44740.248093,71,28.0,5,0.06132203613315776,737.5,755.4599999999991,25194.84325,0.03089899094019405,0.014609057607685489
2019-09-03,10615.28,47998.376781,61,41.0,0,0.026274603494359547,501.0,1027.8100000000013,3258.128687999997,0.023787884887637337,0.03091737213343354
2019-09-04,10567.02,43943.889026,70,43.0,0,-0.0045566424327666815,429.1100000000006,842.0400000000009,-4054.487755000002,0.02631435285385163,0.030895403745452486
2019-09-05,10564.49,33970.960639,78,41.0,0,-0.00023945283721694762,450.0,224.48999999999978,-9972.928387,0.02641478356031677,0.03163889842444752
2019-09-06,10298.73,58799.640959,66,43.0,0,-0.025477790642132393,755.8700000000008,-316.5500000000011,24828.68032,0.033404735553228315,0.03202474764630005
2019-09-07,10455.88,27637.877392,46,39.0,0,0.015143912929420363,269.4300000000003,-111.14000000000124,-31161.763566999998,0.019778716298568477,0.031626572547513006
2019-09-08,10381.18,23984.672018,45,43.0,0,-0.007169948161160914,384.5,-183.3099999999995,-3653.2053739999974,0.01458789826164838,0.03165037283069981
2019-09-09,10303.12,39835.727608,42,41.0,0,-0.007547789442602249,411.5,4.390000000001237,15851.05559,0.014654034503440405,0.032960862037199154
