,date,close,volume,trend,fg_index,cluster,log_return,hl_spread,momentum_3,vol_change,rolling_std_5
0,2018-02-06,-0.7032510520524856,1.3062139499363743,2.7601481504313643,-1.6176113552988436,5,2.4445252209951684,0.44483237349829885,-0.8981126820394651,1.3674396003030147,3.4174587511441694
1,2018-02-07,-0.7061685082928049,0.17016885526615408,1.1059485283550183,-0.37929711622288076,0,-0.19935955472646988,0.07146868713974704,-0.3542322567475227,-1.4647857664988007,3.4560350117178062
2,2018-02-08,-0.6960106657338309,-1.5374249078529725,0.6496175981270607,-0.6446501674534443,0,0.5844289901595667,-0.6414936217675398,0.45413978439491126,-2.201771165530365,3.374595412010415
3,2018-02-09,-0.6466049662482578,-0.9910191647988013,0.30736940045609246,-0.0254930479154628,0,2.7404861384284063,-0.18412986981321117,0.560285822220466,0.7046562608202527,3.544597653583329
4,2018-02-10,-0.6548368704385754,-0.15825449196401853,-0.09192016349337043,0.4167620374688097,0,-0.4633221131464287,-0.18569907950950054,0.5055591300153327,1.0739027690893588,1.1652202075165814
5,2018-02-11,-0.6806459818155816,-0.2837897457448903,-0.26304426232885453,-0.600424658915017,4,-1.454745418151978,-0.26910392763427077,0.13518154119894008,-0.16178037181518998,1.3245167507807347
6,2018-02-12,-0.6345771846688608,-0.3713160334485579,-0.09192016349337043,-0.1139440649923173,0,2.477580939621783,-0.19231411003954924,0.10081905822137834,-0.1127695795983069,1.779359645036429
7,2018-02-13,-0.6545118546135342,-0.5595725330069563,-0.26304426232885453,-0.42352262476130803,4,-1.0752417379787762,-0.42025534609540427,-0.01969273630802424,-0.24265649820448537,2.119361192348863
8,2018-02-14,-0.6045467106588447,-0.40520161743400857,-0.26304426232885453,0.4609875460072369,6,2.53495150950076,-0.1783806101500813,0.7606092607436562,0.1991456022973057,2.014047308250318
9,2018-02-15,-0.5743454935380382,-0.07047615540585035,-0.14896152977186514,1.168595682622073,6,1.4060924136043569,-0.204489012855589,0.5972093787072146,0.4317043933923329,1.9612235396330462
