,date,close,volume,trend,fg_index,cluster,log_return,hl_spread,momentum_3,vol_change,rolling_std_5
0,2023-11-17,0.8850198423961564,-0.48082686589096935,0.8262840096979535,0.8230784155477376,7,0.28912734099511844,-0.1923620826253413,0.5771717688293776,-0.34179614554980214,0.3860065435065311
1,2023-11-18,0.8824968389613485,-1.0915708415365162,0.25380169730655805,1.0874097356110484,3,-0.05565685036290734,-0.37686393356319736,-0.754560299862775,-0.78490793330455,0.35292359507729953
2,2023-11-19,0.9260938097065149,-0.9720796556720815,0.25380169730655805,0.955244075579393,3,0.5178691702779578,-0.07224153494316456,0.6528024089600498,0.15224490072734045,0.25595576534463127
3,2023-11-20,0.9309900442203323,-0.5460179331820108,0.9407804721762325,1.0874097356110484,7,0.03615378723203231,-0.10139661253171374,0.44819441538995564,0.5456845245264823,-0.3635407840323543
4,2023-11-21,0.8369897200460932,-0.21085577724005228,0.9407804721762325,1.1755201756321518,7,-1.2042169124847,0.4693862745345279,-0.49212843115610255,0.42902787623980637,-0.34672178586799624
5,2023-11-22,0.9287632816951547,-0.28568700412601444,1.112525165893651,0.7790231955371859,7,1.128923925809966,0.6828261340793429,0.003093212082388335,-0.09714024179083423,0.011331154369783459
6,2023-11-23,0.9224827541575251,-0.8976422648483717,0.5400428535022558,0.955244075579393,7,-0.10122691794263906,-0.2978169072394756,-0.11179608094053654,-0.7864624451965907,0.015181225040084836
7,2023-11-24,0.9455702729305635,-0.29637002238033583,0.8262840096979535,0.955244075579393,7,0.25882596220675375,-0.040691915151559885,1.091785013107215,0.770542274473801,-0.03224689394875577
8,2023-11-25,0.9492650247960285,-1.2561005496391924,0.4827946222631162,1.2636306156532553,7,0.02098525685575507,-0.62785672692146,0.1863964811013835,-1.2327824717027664,-0.03230012731335978
9,2023-11-26,0.9309157086760943,-0.9715551432650411,0.4827946222631162,1.2636306156532553,7,-0.2480891247655722,-0.3784105500569585,0.062337779530956774,0.3640684867071719,-0.5675986453511568
10,2023-11-27,0.9196425857339678,-0.7196456945316618,0.5972910847413953,0.955244075579393,7,-0.16265564648074007,-0.24437045393092177,-0.2908655736672277,0.32218488289501007,-1.2076750291908027
11,2023-11-28,0.9513684453811371,-0.5021393700274154,0.8262840096979535,1.0433545156004966,7,0.3643654204188711,0.19408175523922835,-0.0027254002551558654,0.2780333724360846,-1.0855118592568762
12,2023-11-29,0.9533380619866165,-0.6333420971086638,0.8262840096979535,1.2195753956427036,7,-6.694883005514777e-05,-0.23231634204752513,0.20613901012217076,-0.1694850341963417,-1.1373140111636442
13,2023-11-30,0.9461423813043665,-0.871335184071314,0.7117875472196744,1.3076858356638073,7,-0.11145689489487998,-0.3911497859134704,0.24805226339021733,-0.306535252653637,-1.1304103922466375
14,2023-12-01,0.9989239215153982,-0.3328491843485365,0.8835322409370929,1.1755201756321518,7,0.6107499385994334,0.10898393105395293,0.46448992601232897,0.6899650735550408,-0.9555243810132749
15,2023-12-02,1.0412032259097361,-0.8149176760290836,0.9407804721762325,1.3076858356638073,7,0.47320976719152213,-0.09968041089609277,0.8788453100421084,-0.6197712748356929,-0.9994886092551429
16,2023-12-03,1.069941347312194,-0.8145217347952008,1.112525165893651,1.2636306156532553,7,0.3084760115075674,-0.16777902046133747,1.2482196510305432,-0.0005968849166904305,-1.005700103459083
17,2023-12-04,1.1811054733341846,0.7010425958252097,3.5169508779375116,1.3076858356638073,7,1.2223912284119385,0.8311452991499768,1.8483517803356428,1.9439059615539682,-0.6761572584127686
18,2023-12-05,1.2957595154997399,0.36133219019237023,3.4597026466983722,1.351741055674359,7,1.200255972375773,1.2559628629146002,2.592313440875623,-0.43707494518882,-0.792018935279938
19,2023-12-06,1.278655182087379,-0.10173179726615783,3.2879579529809537,1.2195753956427036,7,-0.20289747288191157,-0.17673989935721185,2.1210850833364177,-0.5953817001756501,-0.44680291297472396
20,2023-12-07,1.2516989112119923,-0.2265207105411434,2.1429933281981626,1.2195753956427036,7,-0.30854587664751565,0.002545512617033396,0.7013040520733363,-0.16125381759337348,-0.2128142541675511
