,date,close,volume,trend,fg_index,cluster,log_return,hl_spread,momentum_3,vol_change
0,2018-02-07,-0.7129761803228587,0.1686520846910104,1.1166423900269429,-0.367605340680142,0,-0.1990266945773038,0.0704799765516788,-0.3564710071902253,-1.4594623787849044
1,2018-02-08,-0.7027899529946899,-1.540342754893228,0.6576846708732345,-0.6320672092367516,0,0.5870139530802956,-0.644364041200788,0.452788575056189,-2.1936002501220804
2,2018-02-09,-0.65324619571105,-0.9934886872764296,0.3134663815079531,-0.0149895159379959,0,2.749266219038651,-0.1857931771638639,0.559051154482393,0.7015974658446713
3,2018-02-10,-0.6615011028864128,-0.1600407330844029,-0.0881216227515417,0.4257802649896867,0,-0.46374771114683,-0.1873665284476236,0.5042643758488026,1.0694172977376455
4,2018-02-11,-0.6873823344666318,-0.2856789882309468,-0.2602307674341823,-0.5879902311439834,4,-1.4580197273099529,-0.2709915055167806,0.1334801359889088,-0.1614914718295093
5,2018-02-12,-0.6411848040612002,-0.373277091037497,-0.0881216227515417,-0.1031434721235324,0,2.4856056002520432,-0.1939990179110606,0.0990799251898425,-0.1126700450849203
6,2018-02-13,-0.6611751788469427,-0.5616880545888148,-0.2602307674341823,-0.4116823187729103,4,-1.0774255983218084,-0.422541855250334,-0.0215641836276792,-0.2420551130460849
7,2018-02-14,-0.6110704137994175,-0.4071904780609149,-0.2602307674341823,0.4698572430824549,6,2.543141016147556,-0.1800287435811225,0.7595945354042946,0.1980399743747539
8,2018-02-15,-0.5807848033074402,-0.0721903746178895,-0.1454913376457552,1.175088892566747,6,1.4110383072701258,-0.2062060537333363,0.5960152506865233,0.4297002163274417
9,2018-02-16,-0.5719821015049276,-0.4836391446158193,-0.2602307674341823,0.9987809801956742,6,0.3794158890962969,-0.3829571507533205,0.8920166696698023,-0.5283059101350048
10,2018-02-17,-0.5235576070122381,-0.3763267376353806,-0.432339912116823,1.307319826845052,6,2.081103316893521,-0.1335945356504997,0.8747429869849139,0.1374816654094545
11,2018-02-18,-0.5596801206570229,0.1790034966390873,-0.2602307674341823,0.8224730678246012,6,-1.574868324346467,-0.0190315044584417,0.1920476551315116,0.712475933045689
12,2018-02-19,-0.5173116471680009,-0.4066291204178286,-0.432339912116823,0.9987809801956742,6,1.7889679645615928,-0.164383392668906,0.5371138038642326,-0.7518566428785327
13,2018-02-20,-0.5146695703683101,-0.1954613421098989,-0.1454913376457552,1.307319826845052,6,0.0863131755385426,-0.3639345199302746,0.0664568888216595,0.270771547058179
14,2018-02-21,-0.5566978055863986,0.3802069332248489,-0.2028610525399688,0.4257802649896867,6,-1.8108578892512697,-0.0800463385101162,0.0057443088213985,0.7385781466456325
15,2018-02-22,-0.5911929012232887,0.3498191540886318,-0.3749701972226094,-0.0149895159379959,4,-1.5909153875083988,0.0219570091581333,-0.7844361173533378,-0.0392452700960757
16,2018-02-23,-0.573575385576256,0.0655257011596755,-0.4897096270110365,-0.2353744064018372,4,0.7906993558551632,-0.2422778445881614,-0.6304841374347125,-0.3651124522859626
17,2018-02-24,-0.5976084296556285,-0.4049927387072664,-0.6618187716936772,-0.5879902311439834,4,-1.138363990813196,-0.0522821137010077,-0.4454882028874472,-0.6041170040171152
18,2018-02-25,-0.6033622001564767,-0.7659202359917966,-0.6618187716936772,-0.4998362749584468,4,-0.2970803978159298,-0.4407167752523885,-0.150018804275197,-0.4634659853950751
19,2018-02-26,-0.5629520236410953,-0.5783197565574324,-0.6044490567994636,-0.3235283625873738,4,1.8460529717037355,-0.0866313561675778,0.0842965506246625,0.2405248449619327
20,2018-02-27,-0.5494614110343798,-0.6986681855387401,-0.6044490567994636,-0.0149895159379959,4,0.571848882523571,-0.3208165567313696,0.4700509381587149,-0.1547024122508448
21,2018-02-28,-0.5628000725686396,-0.6959110795984156,-0.6044490567994636,-0.1472204502163007,4,-0.6100158937711212,-0.2875862925485078,0.392075995055928,0.0032934811754569
22,2018-03-01,-0.5301394007484967,-0.8605446217370653,-0.6618187716936772,-0.2794513844946055,4,1.3927199485840145,-0.2723885329497747,0.3124087743899756,-0.2115387358429016
