,target
277,-0.5925772694090179
278,-0.5112304701452113
279,-0.17430382782588377
280,-0.13094477974216387
281,-0.19214521867466589
282,-0.09785956224280244
283,0.3937793960629409
284,-0.44472971841051984
285,-0.41073664905465246
286,-0.44540376915411156
287,-0.42274132694357724
288,-0.97762160682623
289,-0.5636713730481574
290,-0.42071468549965874
291,-0.37797010896633326
292,-0.24985132950193334
293,-0.14082955246456785
294,-0.5434591051435185
295,-0.42172850291485675
296,-0.04665532215207013
297,-0.23074031043367632
298,-0.804939799154315
299,-0.8376327787222415
300,-0.6649229921072675
301,-0.6767685994169289
302,-0.5400352071326835
303,-0.4620805481427927
304,-0.2698961051794415
305,-0.4626953052128406
306,-0.48382862498122475
307,-0.652726298444563
308,-0.9272510978245676
309,-1.1091836650600897
310,-1.1851342327360415
311,-1.2729346624211229
312,-1.031814120354059
313,-0.7091602361952084
314,-0.7086955459573127
315,-0.7367228815973025
316,-0.7285919962336079
317,-0.44286701277515106
318,-0.5193334419810388
319,-0.6377204345382839
320,-0.6339166649369208
321,-0.3415822120064439
322,-0.5149689982912773
323,-1.1008403631005501
324,-1.013459284067878
325,-1.0015709739703726
326,-0.9386914800025102
327,-0.94847091180491
328,-0.5204496212596871
329,-0.526652990276563
330,-0.5133900637035804
331,-0.41057878862763475
332,-0.5554293567188574
333,-0.6123122908277522
334,-0.5345120342454381
335,-0.6497203171040526
336,-1.1862824053418421
337,-1.233433291844521
338,-0.8732597197456314
339,-0.8754263909522002
340,-0.9713806573317842
341,-0.7258343183234963
342,-0.672703351516856
343,-0.7766402524162911
344,-0.7178483957874664
345,-0.6515805323432048
346,-0.4787445123581004
347,-0.7537847485500867
348,-0.30931167937537357
349,-0.2490309262821447
350,-0.4064075301063705
351,-1.088794446285873
352,-1.1126534266822132
353,-0.8955885404686209
354,0.3440682728786676
355,0.3179130004065975
356,0.21619400262206365
357,0.07132755829775574
358,0.13413827667791117
359,0.36478040016457214
360,0.47106765830596525
361,0.4014224117584248
362,0.8242794138173597
363,0.8003767489511089
364,-0.1605462683536445
365,-0.15949125410954224
366,-0.28231531931132026
367,-0.6233981058265632
368,-0.9389600745488201
369,-0.7070130862801904
370,-0.8942879182734093
371,-0.6331527221553515
372,-0.6096027858494076
373,0.005071354461415162
374,-0.5138982061296551
375,-0.011075345704480972
376,-0.01875501113563443
377,0.0563065019809189
378,-0.5098161949609756
379,-0.6234347716132325
380,-0.9432406692923628
381,-0.9459159068900049
382,-0.7854862092764333
383,-0.7235628941618012
384,-0.5434510912437985
385,-0.6540584916322625
386,-0.6771465184732945
387,-0.35508712386741276
388,-0.4010335080736354
389,-0.13481546520361834
390,-0.10427098482392896
391,-0.09756464776792108
392,-0.4951758146471343
393,-0.5092028927483537
394,-0.8470696864014959
395,-1.0072128703176708
396,-0.022026347201149477
397,0.06163520646089602
398,-0.19766065521724105
399,-0.3740806998418392
400,-0.4707149761906958
401,-0.957351344894597
402,-0.5210675499593316
403,-0.5150051684744837
404,-0.2041456064414982
405,-0.24537558932308035
