,date,close,volume,trend,fg_index,cluster,log_return,hl_spread,momentum_3,vol_change,rolling_std_5
0,2018-02-06,-0.7081839030227274,1.305445047289992,2.769846916727409,-1.6040629441300085,5,2.446441484466745,0.4449029739975528,-0.8991738449289391,1.3635602511617286,3.424429073538865
1,2018-02-07,-0.7111080867248072,0.16851047803445587,1.1109654469805934,-0.36939552384481855,0,-0.1995437108706811,0.07070165316343706,-0.3549334345375091,-1.4589848927963733,3.463083622963841
2,2018-02-08,-0.7009268208505351,-1.540420257764245,0.6533429725676787,-0.6339671139059306,0,0.5848675104834928,-0.6438601734032743,0.4539736541560433,-2.193451359902953,3.3814787451133697
3,2018-02-09,-0.651407195078957,-0.9935867024480451,0.31012611675799273,-0.01663340376333575,0,2.7426375264115315,-0.1854703343909176,0.5601899482184654,0.7030422294388096,3.551825998878234
4,2018-02-10,-0.6596580814976596,-0.16017001059085686,-0.0902935483533076,0.42431924633851775,0,-0.46371597288310734,-0.18704306457993036,0.5054270333569872,1.0710266953131948,1.167619709258905
5,2018-02-11,-0.6855267069840679,-0.28580355309136063,-0.2619019762581506,-0.5898718488957453,4,-1.455926908641897,-0.270635029927856,0.13480429798455423,-0.16043302173942978,1.3272395379636095
6,2018-02-12,-0.6393516782281543,-0.3733983701243873,-0.0902935483533076,-0.10482393378370645,0,2.4795234640259296,-0.19367293580775263,0.1004190710704982,-0.11158974281296753,1.783005516188598
7,2018-02-13,-0.6593323162075521,-0.5618022664478114,-0.2619019762581506,-0.4134907888550039,4,-1.0761217338720248,-0.42212555378075445,-0.020172488143062325,-0.24103272276534782,2.123697081926785
8,2018-02-14,-0.6092519559247922,-0.40731048506878054,-0.2619019762581506,0.46841451134870316,6,2.536939611636375,-0.17970817637082706,0.76064597738032,0.19925934861382888,2.0181694678582143
9,2018-02-15,-0.5789810967882824,-0.07232294735988665,-0.14749635765492194,1.1739387515116688,6,1.4071836998839051,-0.2058751527914738,0.5971379437722171,0.4310232803207394,1.9652384956886304
10,2018-02-16,-0.5701826825593485,-0.48375628406152976,-0.2619019762581506,0.9975576914709273,6,0.37769978778910035,-0.38255647570632034,0.8930104318239155,-0.5274116440181124,1.2329359241859845
11,2018-02-17,-0.5217817744141023,-0.3764479023311171,-0.4335104041629936,1.3062245465422249,6,2.0758596953959576,-0.13329229876663926,0.8757442731299864,0.13867393410758802,1.0866420748470145
12,2018-02-18,-0.5578866936954089,0.17886150170477083,-0.2619019762581506,0.8211766314301859,6,-1.5725332838822523,-0.018774492374415936,0.1933463065575478,0.7139255657774095,1.4327070308343477
