,target
0,1.4923739052615257
1,1.518859301239357
2,1.5609467266067272
3,1.308248914962696
4,1.3002056933921233
5,1.1512723203026418
6,0.9430952338324934
7,1.0453659624775087
8,0.9897906955328818
9,1.0231060980079985
10,1.0107296904767948
11,0.8049943671468223
12,0.9790773125047647
13,0.8240120685825782
14,0.8221156334920345
15,1.0436950311920747
16,0.970393170819715
17,0.9207313766408902
18,0.9459094036129131
19,1.0388070154866687
20,0.9301913318388076
21,0.9589685319018719
22,0.9520509530002882
23,0.8190085807632573
24,0.8344235651048015
25,0.7778733641567352
26,0.7670700774540549
27,0.7845866795451425
28,0.7215736434173317
29,0.609194444499437
30,0.865151316159148
31,0.8789743176833401
32,0.8520961330426898
33,0.5271653177425575
34,0.5841976892640218
35,0.7020415991971346
36,0.5269660997672455
37,0.5165411123690635
38,0.5195708601393432
39,0.5416362481179121
40,0.46265140279555905
41,0.35727888387086376
42,0.2863964038883921
43,0.3141224247867557
44,0.9824039735927756
45,0.9625951616801037
46,0.934357222218998
47,0.9980169386700118
48,0.9859938205225907
49,0.944816401388803
50,0.9725156805577411
51,0.4957233014077739
52,0.5412960052487187
53,0.542436285144765
54,0.539150934329025
55,0.5201378356716692
56,0.6111919154342929
57,0.5792682328081024
58,0.6001109498996825
59,0.643652462397884
60,0.6518274417432065
61,0.6530036464849746
62,0.6084292055840537
63,0.6462021839615385
64,0.6471552368534345
65,0.17552394644756275
66,0.17299673788212652
67,0.17299942321886821
68,0.15775501571788952
69,0.14283275991298242
70,0.1347122021463408
71,0.10037964275093669
72,0.16137307680232638
73,0.17907637572310567
74,0.18008587165494488
75,0.20207356345891056
76,0.18930266125475928
77,-0.05677648889156332
78,-0.33762546318378983
79,-0.41413692120585177
80,-0.42688593132848196
81,-0.5821039983957248
82,-0.496732468476549
83,-0.4986793274711481
84,-0.40152803941005655
85,-0.2909753090936347
86,-0.48714526938727765
87,-0.4906866454860039
88,-0.53729620298036
89,-0.528638275043469
90,-0.5235223109939897
91,-0.32108266463434904
92,-0.3504932098198629
93,-0.3481190712545288
94,-0.5552341291071481
95,-0.5397049603509204
96,-0.5802913247958048
97,-0.5484726180091745
98,-0.5322605308138952
99,-0.5349912847750207
100,-0.5930870681923898
101,-0.6341426490797827
102,-0.6278996163476949
103,-0.23972779679750839
104,-0.20885878840977895
105,-0.20234698509913682
106,-0.3009325356233703
107,-0.1349369468299379
108,-0.09310451406862395
109,-0.07653589977387218
110,-0.07858738869134337
111,-0.02661039917253453
112,-0.15703050329504925
113,-0.15669695486073767
114,-0.1745341733012258
115,0.24125569471996902
116,0.24455037544571617
117,0.230786497598004
118,0.24680050064740683
119,0.23077011658953492
120,0.23942184983030565
121,0.2781485319605587
122,0.45908276309799784
123,0.5144751420609317
124,0.14782245999812169
125,0.20838611743886065
126,0.11220545716319265
127,0.05417130096700977
128,-0.0648865492058163
129,-0.12702515141692686
130,-0.11565469436734079
131,-0.11464863655990604
132,-0.18477463638439198
133,-0.04630729186774926
134,-0.036559784959976256
135,-0.023804421446488318
136,-0.5862490513003754
137,-0.6004748423577597
138,-0.5879553794280225
139,-0.4347951614286788
140,-0.1823218468561203
141,-0.18242477694627332
142,-0.3456463034203976
143,-0.4258748074031978
144,-0.4550932970600491
145,-0.46029011199995695
146,-0.44768308033861254
147,-0.19459103586515117
148,-0.12545834257316416
149,-0.061198741451937023
150,-0.03594545568786105
151,-0.041470230890716483
152,-0.04764782432547028
153,-0.0518706132237344
154,-0.05584387821079063
155,-0.026746758349463162
156,-0.047987630086193375
157,-0.03347016974001139
158,0.1434749648494702
159,0.13884978064021042
160,0.026033782462595773
161,-0.280610949379263
162,-0.10895020696448024
163,-0.030190490498307763
164,0.09168873431302015
165,0.10173013148135629
166,0.11650132664740204
167,-0.0014822501223696548
168,-0.4615046708542142
169,-0.43277682667561473
170,-0.4353646491313919
171,-0.3882155209637861
172,-0.3818085513243142
173,-0.35229182780449414
174,-0.32759642372599834
175,-0.32383789392037565
176,-0.321885742051258
177,-0.2660964698466974
178,-0.2257853642372018
179,-0.3646551239887027
180,-0.3651046296925412
181,-0.31884329555551105
182,-0.34715110847829883
183,-0.6249557509833822
184,-0.689366566118931
185,-0.991198767134729
186,-0.964905949560141
187,-0.9630661535980843
188,-0.9732444073686556
189,-0.9936110845122001
190,-0.36957940437218756
191,-0.3228435311563433
192,-0.39874550677623244
193,-0.38837932194651587
194,-0.39337298276847127
195,-0.45200890487230566
196,-0.5244549766080902
197,-0.5393565105788882
198,-0.545881073004408
199,-0.5815844928947164
200,-0.5834312924346348
201,-0.5841709236704422
202,-0.5700590433440531
203,-0.5987172336604228
204,-0.5877215064975343
205,-0.5653832828107759
206,-0.46193725532267915
207,-0.5092887846787696
208,-0.5272490470164056
209,-0.5148661194441642
210,-0.5218061477281857
211,-1.0670917988794666
212,-1.033407613472624
213,-1.0588323127156307
214,-1.1633743165584316
215,-1.1683884587128752
216,-1.1710830067118558
217,-1.152838397639581
218,-1.154092272849237
219,-1.1859129005700364
220,-1.1839159832655903
221,-1.181606435771141
222,-1.1814901530143864
223,-1.3517946465529576
224,-1.3623949203554373
225,-1.363428422663097
226,-1.063337899574123
227,-1.2163270910246877
228,-1.2098171280808994
229,-1.208510406081092
230,-0.9017953364958727
231,-0.9385193718094521
232,-0.9367891304660952
233,-0.9941156106743658
234,-0.9852558699393038
235,-0.9805104299592281
236,-0.9822263044713299
237,-0.9824463504377764
238,-0.9943353594071135
239,-0.9947344020381516
240,-1.0051160660110545
241,-1.0085093997214576
242,-1.0094485170743186
243,-1.0104751492051474
244,-0.9842937956738698
245,-0.984289422181287
246,-0.978778638545544
247,-1.270814506950064
248,-1.273834547328326
249,-1.269764626388141
250,-1.2489688215309722
251,-1.7623337059917326
252,-1.7470306997181018
253,-1.727773736117212
254,-1.7451402899285424
255,-1.762201229621856
256,-1.7794576864320966
257,-1.7772175359486826
258,-1.776824535000166
259,-1.7785745979030672
260,-1.0011632721413255
261,-0.9584977241214361
262,-0.9548727295741578
263,-0.9548250314020928
264,-0.9440754662011367
265,0.032484378624289836
266,0.1819682677331717
267,0.22022742432125225
268,0.29229493686128255
269,0.30812679078559546
270,0.6474584081976524
271,0.7255372845901217
272,0.747982834725629
273,0.7390666554020028
274,1.1534672134621213
275,1.175008900536456
276,1.218964416785752
277,1.2987427285555482
278,1.2886048234119278
279,1.3349141117969319
280,1.365606429484551
281,1.2656901534098601
282,1.3340722307400925
283,1.33399300939112
284,1.3430795121850434
285,1.426248957224249
286,0.9866261562033903
287,0.8771090349717077
288,0.8697627525342544
289,0.8123169447295966
290,0.7934744365113154
291,0.4063943381457248
292,0.32431117225727624
293,0.5491605801912544
294,0.6162420350896851
295,0.23385651800156596
296,0.6474089432303346
297,0.6182911132370953
298,0.5989682435799467
299,0.5985053203278609
300,0.4432791037922422
301,0.5964810910470537
302,0.5240323159152873
303,0.4538586570993919
304,0.5914838589218953
305,0.656410820894289
306,0.6349585953719512
307,0.6214392695600374
308,0.6222716021865123
309,0.6198213181979068
310,0.5688845427999366
311,0.5344408271107373
312,0.5359719193780975
313,0.6147553590453214
314,0.41154161746124324
315,0.36755337487980627
316,0.3675216057914104
317,0.35485093122091504
318,0.26271286144865574
319,0.22089410087454928
320,0.24607462712928022
321,0.31057420306495925
322,0.15527951606941398
323,0.15768176688055774
324,0.02391256066056083
325,-0.23549287633590443
326,-0.2798102037662804
327,-0.27094872809121495
328,-0.2991402087210655
329,-0.32728519474066525
330,-0.34698322179525226
331,-0.36655580288937284
332,-0.3711523155246311
333,-0.3711436997254141
334,-0.572929175798618
335,-0.5302395149521616
336,-0.5304414567984735
337,-0.5115989305213219
338,-1.1640707847062262
339,-1.1584928618687333
340,-1.1429536213029508
341,-1.20679174715261
342,-1.396308758336092
343,-1.4344176467981813
344,-1.4178236182120694
345,-1.4282002741853241
346,-0.922061804847095
347,-0.9489170204469172
348,-1.049350185505308
349,-1.0331766715307114
350,-1.0434472135138324
351,-1.0424052027273183
352,-1.0411574624001734
353,-1.0406716312851552
354,-1.039523165999336
355,-1.0293366005627897
356,-0.8849607895703775
357,-0.8961290308734609
358,-0.8937376940586035
