,target
130,-0.6744483704460481
131,-0.6721345724940632
132,-0.6935907080687027
133,-0.6976881101635474
134,-0.6877225794005436
135,-0.6244958524478447
136,-0.5903807709863824
137,-0.7236048845550958
138,-0.5423724928399467
139,-0.5948290054976604
140,-0.5966640187246496
141,-0.6056950042633087
142,-0.6053333955920275
143,-0.6551240530593554
144,-0.6452360189041149
145,-0.6264509430096786
146,-0.6259552106816831
147,-0.6815181829474176
148,-0.753602180420853
149,-0.7708931143352107
150,-0.5864906643854718
151,-0.576751105044396
152,-0.625670406325204
153,-0.6722917543665181
154,-0.6674650446777255
155,-0.45332694330409584
156,-0.4357441743439179
157,-0.4538784447165568
158,-0.4423352480336758
159,-0.4866835723546092
160,-0.48380376668194697
161,-0.48379636184777186
162,-0.48139570860385755
163,-0.47120948728697065
164,-0.46773730988111384
165,-0.5873904435378824
166,-0.6567403436717761
167,-0.6589016661587178
168,-0.8200559352599692
169,-0.8208715205262134
170,-0.7977699930182394
171,-0.8105167939512906
172,-0.8221822628468411
173,-0.8165381657154966
174,-0.8501496182325322
175,-0.9330117488449174
176,-0.9319757643664386
177,-0.867815368236133
178,-0.8826811973973193
179,-0.882194328596318
180,-1.1498408843844297
181,-1.162898838606894
182,-1.2043887163019
183,-1.2041588457738748
184,-1.1852789057827615
185,-1.614443511147654
186,-1.6357116403105767
187,-1.6409251624646055
188,-1.660913765737539
189,-1.6529490173907242
190,-1.508157906031823
191,-1.4479215709526887
192,-1.4609291290547186
193,-1.4467438621626922
194,-1.428314604668248
195,-1.4304940977816027
196,-1.3623476590594232
197,-1.363300011984282
198,-1.3574259639849369
199,-1.3287873576866858
200,-1.237863682448328
201,-1.252986580563203
202,-1.1771760568564278
203,-1.1166566693321263
204,-1.0905701584126144
205,-1.0481084618726706
206,-1.0492618941799856
207,-1.089584134297949
208,-1.0984133737932797
209,-1.07330999892353
210,-1.0265759147960736
211,-0.815220407111861
212,-0.8163864205399385
213,-0.8073699576451798
214,-0.825252022518963
215,-0.7468323095752065
216,-0.7453795526766841
217,-0.7444955656774243
218,-0.7387170404741343
219,-0.7238894376163135
220,-0.8333617109511331
221,-0.857134564973339
222,-0.8330940189775141
223,-0.8376535047168316
224,-0.8672490127634714
225,-0.8374374334528778
226,-0.8655336615293483
227,-0.8343540945083686
228,-0.8385164939130502
229,-0.7078385606196593
230,-0.8419343455869284
231,-0.752578312131879
232,-0.5532638063729377
233,-0.5623689702694801
234,-0.5624895744525205
235,-0.10934972649968973
236,-0.10278196538393479
237,-0.10530666221482578
238,-0.0580249453410296
239,-0.07093813132240404
240,-0.08036202046825328
241,-0.1921154199704666
242,-0.1856738328282922
243,-0.16566839731383867
244,-0.15971666251267896
245,-0.22191389546745624
246,-0.21015434785204118
247,-0.22367704682639347
248,-0.16849030143747262
249,-0.18042238293803206
250,-0.05497718346883995
251,-0.05650174442460794
252,-0.09296731734468167
253,-0.08003599349058174
254,0.008809057003103676
255,-0.0009247887286455262
256,0.001091706718515786
257,-0.012823321259482188
258,-0.019643081629586404
259,-0.11028020468900766
260,-0.07747282291127366
261,-0.11194998506378272
262,-0.3109509299189761
263,-0.31751961975210863
264,-0.26736352816478837
265,-0.8154039309221843
266,-0.8064376152822009
267,-0.725951010574785
268,-0.7783563458087528
269,-0.7838711858688955
270,-0.796047400789705
271,-0.7677565275272143
272,-0.7839452701778135
273,-0.7962335489856746
274,-0.7904760586673637
275,-0.7476400042447913
276,-0.7359956974268671
277,-0.7257977546343015
278,-0.7794508985731005
279,-0.7889424271701746
280,-0.9573826616297288
281,-0.9570200544003192
282,-0.9458495709328877
283,-0.9548834055770552
284,-1.0871869279948434
285,-1.0907349952179393
286,-1.0906754887639334
287,-1.0907369119381538
288,-1.0110780269414281
289,-0.9642476158935798
290,-1.0116340750324078
291,-1.059778417623122
292,-1.0405022993238486
293,-1.1059717540507548
294,-1.2210423005292208
295,-1.2082194093229366
296,-1.21101434309418
297,-1.2422884045576899
298,-1.2439500113193762
299,-1.1761145027000526
300,-1.179704182865634
301,-1.266344894805151
302,-1.1333198426133217
303,-1.145480997512753
304,-1.1692989392744668
305,-1.225619827400225
306,-1.2432757303945443
307,-1.2587000010244285
308,-1.255918617752749
309,-1.2105778982187838
310,-1.2106369930965812
311,-1.2018810317579967
312,-1.1849640391243976
313,-1.1722552443055076
314,-1.2270524780663072
315,-1.2209822582896002
316,-1.1774221888569993
317,-1.1026260253137077
318,-1.188882283040212
